Frequency [Hz],A2,AY1,AY2,AY3,AY5,AY6,AY7,R1,R2,AZ2,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,A4,A5,A6,A7,A8,A9,A10
57.0,1.5735430548735267,1.2611600253952926,0.5506311708524653,0.6791213444076958,2.051478013224361,0.8855254060238755,3.557174160973759,4.199127631777427,4.440434760514032,1.8359002267837354,0.7688481123668933,0.593378975073823,1.3682855431506948,1.160066890189497,1.441560419113705,1.3081317173824496,0.970816454632596,1.6401506074895285,0.44521972426858564,1.224207992820213,2.0668958764006713,1.898259751711751,0.9684774158494678,1.2817056901210577
57.125,1.6334207765572628,0.375099381805432,0.4311929409119762,0.25294351030461093,0.7815022877918032,0.4620502155700717,3.4928442994317574,4.000283592881651,4.297276851512064,1.8895359848265996,1.0116166401267375,0.20039249135738924,0.9694572255285663,1.0094525868866735,1.5006939927385048,1.1025171262951485,0.8836049369385807,1.1847483759681283,0.33390498279000896,1.135543856088829,1.3847222641966286,1.2705526267980507,0.8769643734898264,0.40379563147683134
57.25,1.214984858820944,1.8321039490203266,0.8622684675082578,0.9075150065239694,2.623240172780523,0.9040444232915339,3.3181708699592365,4.009945826901978,4.251781350153544,1.6642707837004962,0.631752199946506,0.6897731420980925,1.4178467407415585,1.151482243841867,1.0449764798001835,0.9523725370996107,0.9589910480074486,1.1478504466765402,0.1976966316192429,0.9646454175892915,1.6189142935756438,1.6357935847589442,0.9512158013485156,1.837132732568996
57.375,1.1975428830489963,1.75603867474778,1.287175076381559,1.3056120751343614,2.6359362689508536,0.33792936099692017,3.219760695291264,3.8761269210906115,4.1443194523851306,1.6796482379956106,0.7087494321128781,0.48114636666204036,1.3115140970385017,1.160104634014548,1.4220228296894042,1.0175490673005743,0.5796394889768719,1.2495632866022615,0.15808500394282377,0.8259150220911884,1.0965825353171104,0.9590813169382518,0.60951470116899,1.8575561429186649
57.5,0.9942952482450454,1.4112763797353516,0.8191233681266078,0.7624851465254545,2.102718202048294,0.9050218881319603,3.307427444896131,4.00612673652443,4.239481265398823,1.5588113904918268,0.5349563197568158,0.785960720097696,1.4561446168903578,1.1634746265633575,0.8396884051237131,0.7244990507887963,0.9783645730093539,0.9688508233087676,0.4122061839461931,0.7856566493023349,1.6426818027466408,1.6581469571729812,0.9280376430488088,1.4827320240618544
57.625,0.5230297122167196,0.5105375010181742,0.06264126660297306,0.2183747061836369,0.6315943398397785,0.37508340301046583,2.422706852755653,2.890282344778536,3.2784464744514485,1.2990637800824971,0.5110432376571308,0.4811349355193972,0.9810200535500351,1.069267109308707,0.41302181694752454,0.43449201026609047,0.8318841794294735,0.6493991687910852,0.4705711955845956,0.5379524693735346,0.4578166670235695,0.9642060815234379,0.8514122108453911,0.4849731884655656
57.75,2.163502615944812,1.438224596831731,0.6878318785460844,0.6926434846955002,2.1212985765074066,0.9189316615749312,2.887789239591241,3.4903202122596375,3.7731067424623044,1.3305862243460815,0.3791998897268571,0.7046814401872308,1.329664126403606,1.144304903588895,2.1144894077396295,1.691223242140016,0.9899533120656839,2.123694204475,0.6120990841668414,1.549036689009706,2.705202462561294,2.7201721543530173,0.9754941098004349,1.4342215075251008
57.875,1.4543785563244258,1.2221246397512642,0.590758900137907,0.7042903131034928,1.8115732137459821,0.7900652903326568,2.478507709283183,3.1242585831009233,3.3628945436976965,1.2511155841700707,0.5598542880061556,0.4678646956038649,0.9365858951129503,1.0543948084818309,1.6333359553122582,1.1712755832791206,0.7975861478488994,0.6978206108579413,0.3854868059075024,0.8866964850299162,0.9125969096131775,1.0662396347151601,0.7375289668294662,1.1408415531799652
58.0,1.8258448783986776,1.2517958308761816,0.6496078249663514,0.5639954107907652,1.7732611603842026,0.9755963333681971,2.91769519429574,3.6570015105186515,3.990155224369796,1.2778561328793965,0.36267350677770344,0.8046978435637168,1.4083769766890661,1.173018157257978,1.8233958028281967,1.3796360101218537,1.0078286981862574,1.9166216553674136,0.5427332856758045,1.289147434795314,2.5061596379289464,2.76583266739565,0.9597715603101219,1.2747750713546715
58.125,1.870765043878612,0.862311213743039,0.6070200137631359,0.37695837276124877,1.3065511595585453,0.8301887948606245,2.7521493812951268,3.4338280052706076,3.815624926128161,1.3878741493549092,0.41496726323530414,0.5523161123550171,1.1723540411156028,1.1407491762947914,1.8884937704785159,1.1318370489433558,0.8127947818209746,0.8417503930432294,0.6329874561496974,1.024204494229708,1.4068430034530173,1.477660607121288,0.8446416669277808,0.9829499666400096
58.25,2.4779571151092825,1.435237185792001,1.0739016336529237,0.6336929030773258,1.9313045017335069,0.8992226717555774,2.784453870894653,3.529392974185617,3.972718190521392,1.1508832795899526,0.2935502147378186,0.9113676268107833,1.4471557488025377,1.2002992037136488,2.492656558487995,1.9048250633273964,0.9999441497228502,2.5276557871431353,0.8217619602015784,1.7384738717531252,3.235239974738578,3.2626512006627526,1.0086814895354015,1.4940707462621845
58.375,2.8685744650309926,1.0619390269828344,0.6543414720159562,0.33959407901013194,1.2044309701904785,0.8032845401457607,2.846895890449961,3.419527040012963,3.788708732723621,1.2630106654909186,0.5030006436281829,0.5008984212454946,1.1696489691655023,1.1517805845374622,3.013145990539662,2.1193714347131243,0.8197243829144911,2.652329842404019,0.8299107095526892,1.7934652681991465,3.036378222908131,3.381491708837875,0.9430789451956395,1.1757118140899636
58.5,1.90666537967278,1.1451344474380032,0.6551925450157258,0.4431470330265533,1.7410812441051995,0.9814471101488412,2.467235350290349,3.1884428148424537,3.70651030119011,0.9384594181606536,0.10993514158442512,0.9270903605676418,1.3804915450978006,1.178403179314465,1.9722382029753203,1.473471428356778,1.0428825939637967,2.160676971582023,0.6748950545589788,1.3847524561213118,2.636242363788806,2.4550731485923536,0.9899800803353443,1.2024783446557654
58.625,1.9760428742629252,0.836273879735532,0.4601038046830271,0.24753005017180238,1.0091821790314648,0.6584695131026166,2.4394198246212944,3.1353604184303463,3.78895004221313,1.1604773718749584,0.21505675202847802,0.5318973451598116,1.0826825748119482,1.2326906006610303,1.9749415789421538,1.706644548377134,0.9415570947238415,2.280786295465639,0.7337038369311458,1.5252493697507132,2.818193157315091,2.7322388452739728,0.9905312874967769,0.9071606394063038
58.75,2.4882750566360943,0.7614982895611376,0.5658619178965755,0.2428247068685685,1.130900415385224,1.020827291781794,2.1990710450253075,2.901363613911488,3.438526350500168,0.7760054318564572,0.038070361203876364,0.9552506218814913,1.3478493945938934,1.1592831090494824,2.6073597625885268,1.9400863981219851,1.021334321445804,2.7436893903792026,0.7908611951539559,1.7545956739812842,3.280327903325031,3.407280692219694,1.0047523372025837,0.8476089949959387
58.875,3.712785269387226,1.0398511823006331,0.5840941255570433,0.4489073887048686,1.478640923187256,0.9162861867753052,2.1110092382005985,2.376477633008784,3.0551520179081133,0.7876601039824297,0.09343692363605294,0.6781220475068377,1.1458354091952943,1.0791506302408713,3.8641945563852236,2.6288088443157744,0.9809036491362376,4.29628516221017,1.2445372143492857,2.3356078935246183,4.421035327223354,4.947113705881906,0.8648760122632857,1.0392662058489979
59.0,3.549731032751985,1.2226756417764604,0.8434223686921711,0.5664244752819471,1.7201896829867807,0.9493174679139524,2.2139342537417184,2.9839078267395016,3.616825822105465,0.7269199500909226,0.04393175484932953,0.9412034606236345,1.329615392087528,1.1719291650258086,3.707930134087782,2.483785102041096,1.0557051535161723,3.963945940059089,1.3845723039026947,2.276925711356748,4.61512369055329,4.942398892601765,0.9795181276041267,1.2583222535007847
59.125,2.7607960151008033,0.9831957402238355,0.6479810825752332,0.3300990836565095,1.3311990843981378,0.785069833757644,1.9812890598735302,2.51992545269519,3.3202114493880552,0.7935962481157007,0.18726674779448454,0.628167989698647,0.9384935505318975,1.0002665670654574,2.5074833463811816,2.0730314759233615,1.0363455879272272,3.8713878919259597,0.778973480442566,2.128325227711047,4.2252394122495245,4.416298733524059,0.91218727656958,0.9980958678030032
59.25,2.3189458558148974,1.2517675943618671,0.848691731732729,0.41097824694327295,1.5594210035226865,0.9510675244850284,2.001167779817516,2.83453224876658,3.5201310572032747,0.5575273997095738,0.15956284180122612,1.0397172555557421,1.3855036523108877,1.1591538456906423,2.4434778644197177,1.5778627834906263,1.0563923286087662,2.4078107802337776,0.8157088100683263,1.435381926687891,2.9257673795443595,3.3315745493300466,0.9918114228981808,1.2592116951206034
59.375,2.626815923836333,0.9351650974170583,0.5317079987646941,0.143251043196512,1.120138758741059,0.8637370335179126,2.155706568645975,2.6853461285907425,3.673899870892605,0.7309740004841234,0.1494815771950798,0.6983512572901216,1.1724313483822324,1.0503840618516944,2.715817069385144,1.598077662959596,0.8856619649845814,3.809474050410509,1.393104870660852,1.7654370101798254,4.14391165433409,4.674594265267381,0.6716509288434404,0.7471038506411116
59.5,3.397999112609303,1.2464989339303971,0.7799832984411967,0.3262261819256296,1.4784213712289984,1.0012600822471476,1.8364347698013772,2.679582635709195,3.3573688136370836,0.4454520377335125,0.23651140824052366,1.1491437193822844,1.4091696525845765,1.1502296099172096,3.3552167966813626,2.127527927582131,0.9885020756906046,3.6351725507476353,1.3967664296664415,1.9650817951655704,4.161261011425064,4.597225130949941,0.9591171398652505,1.2174493413189007
59.625,1.9128244069031752,0.9517364093668133,0.6406976797422212,0.3111982015559453,1.2597869820214993,0.8728534156910109,1.9542921064138545,2.4853665142781813,3.1090154856794445,1.1199073426193553,0.21178620727098574,0.31666743244010837,0.6809194075046692,1.0738949124925,2.079565688482514,1.2217456014696704,1.0024556448792241,2.599855386126211,0.3095216334031661,1.0752693617013964,2.3065163429380187,2.9864945594762173,0.7240781311793,1.0676296462376964
59.75,2.9690974855467647,1.1791068894800856,0.7214015412181424,0.3362737069678366,1.52552166128232,0.9914313685391325,1.6332011863392677,2.4395142500909497,3.347317930148466,0.331175112016783,0.3538080388891879,1.130956953600408,1.3257020205322956,1.133759957792132,3.042373159249741,2.0840574991548504,0.9804881126300091,3.3331522941298464,1.204816919006974,1.8942644446502872,3.813358303171868,4.020539813496706,0.9083091431580634,1.2634199640322137
59.875,2.3077236137675494,0.955479752048659,0.587282369673344,0.2114129923100952,1.0732912644817656,0.8262679919137996,1.465092430669098,2.1463393883445128,3.212595726247988,0.48106413009284055,0.22351315642144257,0.8379926135824293,0.9732709385957746,1.0156847540303093,2.631193841886389,1.5390527919468222,0.8997095626265554,3.2755582594576307,1.1299893411176312,1.315764220257804,3.310626725842181,3.5246075123571967,0.813771645331386,0.8987229910025855
60.0,2.935455794155846,0.6457321576870674,0.4407073634625166,0.15556687007413755,0.902268749035407,0.9322632983317573,1.4613892304353904,2.218494130932803,3.247693257126938,0.1890979031709719,0.4114897964791541,1.205409103700344,1.3603941860774154,1.1019062414186678,3.114035601993235,1.889022117439023,0.9397738681425053,3.4548401972452742,1.32110082077393,1.6914936263451328,3.8316981581246448,4.300080665904082,0.9277603945195666,0.6365822136407977
60.125,3.010266231157625,0.6237752789819137,0.42172189010286487,0.12077620785380341,0.8021433795151799,0.7557852251434095,1.6899133828849444,2.1271448810624047,3.309577281705122,0.43684627820431055,0.19755824867224825,0.8058330508541063,0.861683086517918,0.9686598864619409,3.5602959304232513,1.9948222962549822,0.7940769712083429,3.492322968768883,1.2255625340507563,1.4095548783323695,3.506185991491348,4.525923882059273,0.7742107736628646,0.6738782204544641
60.25,2.270179871700887,1.2521620143352417,0.8202462427315199,0.26527689819154904,1.4456337384086135,0.9831108029128419,1.2487666834447468,2.0597214718919017,3.3743883376014336,0.21081302272318406,0.5946483413794138,1.3034981934922025,1.3647427979996907,1.129257493425048,2.4773182632323456,1.4841338012585252,0.9745674328016333,2.3956325114007644,0.9742581118663051,1.2737550669409805,2.899590269104967,3.4582154871509054,0.9162228869224898,1.2322243068257315
60.375,1.4897853575960838,0.7804257917847501,0.5164771311915736,0.07651494069190287,0.7956652002855711,0.8122317649606059,1.5313026501882125,2.0360994145564293,2.976930549944635,0.6964274298938233,0.0687624352933877,0.39192448433838156,0.6618148308052602,1.0857993299825128,1.893908015033489,0.8042384699254752,1.0457644919722322,2.098904694721204,0.8523018041590005,0.6211598200902877,2.0106416232170523,2.8706194146946546,0.9677509211194166,0.7822126564661719
60.5,2.56040064872722,0.9208516256793347,0.7712441810564917,0.20729341591524084,1.1653335968186387,0.9711177336231288,1.1653174223862341,1.9969013895718204,3.54587597672194,0.05460974882377324,0.5981570540125645,1.3150624087081593,1.3916427541221421,1.1594230192366788,2.737510621304919,1.5788327113644542,0.9844912581182977,3.1082934519046654,1.3711122394731672,1.3715128351527885,3.3538796121240897,3.9136327097822114,0.9632918553164775,0.9212223200751962
60.625,0.6535703672689144,0.8429525540950958,0.557725510545699,0.06792082189126279,0.8938639676875727,0.9240952694190803,0.5311200326024456,0.9726347041078003,2.474939150552993,0.24211732597549784,0.47324256683984167,0.803234175234662,0.768723347662863,1.0072019505292584,0.8764702575938524,0.6552905740972572,0.7487271541637149,0.8317147544853465,0.481465403815758,0.3786347836068779,0.8442608632739267,0.5371866114356921,0.6751569908921151,0.8851963384058428
60.75,1.5195126559067702,0.9959379147194465,0.7491242735159972,0.20418660157916607,1.150044739009809,0.9978230264678218,1.2386261355182069,2.2620165039235065,3.889763067454533,0.28379920001438935,0.7450575634827162,1.461568768003361,1.4546731097211838,1.1863280833603198,1.691146858138633,0.8045429068902283,1.0047959438512213,1.7916158090364154,0.7532420807464276,0.7419944832343365,1.9044574635782061,2.515259770625741,0.9653925673670019,1.0136114046570757
60.875,3.0462750940502565,0.7097398553575973,0.4521912047552556,0.16354358943114453,0.8276653755968406,0.8505665613826909,0.6570780190194141,1.2279790779913968,3.1405453240959753,0.19890187485112576,0.5876172905996531,1.1644325540304674,1.1643839343705933,1.1323107318708268,2.8771923524817677,1.4344239858651744,0.8398770998277575,3.4163668896936192,1.5937278175508849,1.2369072718374154,3.5052636628689853,4.494432356053083,0.8491483476354993,0.7184001393373382
61.0,2.461634967041024,0.7378252151955599,0.8211376890593834,0.19563550384769832,1.0432384294426564,1.01035243572964,0.819071588640586,1.7595136012049952,3.8528742826975826,0.29877028423101254,0.8618586183135546,1.4794204304751584,1.3938272246193855,1.1438796200832515,2.594939286460071,1.2627267058893463,1.0186106700931365,2.573401942674317,1.1780720852669726,1.0279104481276264,2.6293127435202304,3.4685638508667926,0.9738819759131656,0.8682791482689204
61.125,1.5180135297219528,0.5983712491116268,0.5469452591083803,0.0868438366565539,0.595757895206125,0.7866429984449531,0.9719876945840101,1.4217865259147071,4.16050828944311,0.18840713310556226,0.8753419144535237,1.4286556544382076,1.3907652755734363,1.1066415017788103,1.1040122895185778,0.528724807611225,0.7003215567201588,1.6575146311347924,1.084121280331308,0.538088477499817,1.8296156773521044,2.5560860140450923,0.9258359953048714,0.5769044841298786
61.25,1.604826654080417,0.7149901184835847,0.5759506683043703,0.2083661189161348,0.7173037099628147,0.9876358249911275,0.8453961204083137,1.8225427181864895,4.264614769044507,0.4402580314336153,0.9467185739527184,1.5604379350273825,1.4389544293225627,1.1478135543965917,2.066051056158037,0.9627165371452391,1.000700645447636,1.9946552006423561,0.702580470380333,0.6623063509482161,1.7113919387076797,2.0729339274486107,0.9275143984819378,0.7172196723559485
61.375,1.8805240698787513,0.6857449736717691,0.5116558404937068,0.1882411531032584,0.7150808084689804,0.833079647271022,0.5678805549833751,1.1383184498495715,3.4275167440995307,0.1119356307382322,0.6246823357680488,1.0133465246317772,0.9147319253342956,1.0669879325517417,2.350952656976206,0.9607336184185893,1.0410326765988194,1.9914299793652395,0.7653147035069708,0.6753749751355962,1.7624747032960386,2.2756155128019815,0.7363404113617095,0.7350316931808758
61.5,2.8685591346730512,0.5178635353660279,0.35705012188386126,0.15420957702403026,0.6727824712033249,1.0496671719541157,0.6798888552386045,1.6582991543681045,4.553854913909469,0.7126196532485417,1.1051806286278099,1.6632796602297018,1.4556574709347585,1.143600535117103,2.9253148726596723,1.4208023620356192,1.0064053186307933,3.384665508133077,1.6375996845862808,1.325660058267173,3.403204320892301,3.991470005474255,0.9400468198043518,0.4985034962841055
61.625,1.7686671408683647,0.7558305871429908,0.4482594729571871,0.12071211039882142,0.698304251698277,0.8913266542837524,0.6246246111143458,1.1280585493302346,3.8498925048149357,0.3887813635448798,0.6674328734062376,0.9112502271548404,0.8744015158363001,1.1151641681924267,1.6933716560818939,0.6640229775594584,0.9164469620030639,1.4554308453142324,0.7367266573974707,0.5137361466330358,1.403445847999644,2.4861569719574113,0.7919155559843414,0.7521234646448369
61.75,2.006095888307513,0.8511271984372092,0.6516226126982415,0.09704832821137814,0.7532811470824984,1.03924709165465,1.3426024093614488,2.6256808114978365,5.338650183725473,0.8035056202393411,1.2027167520354578,1.6708967718499326,1.459898549396372,1.2149674028980344,2.331119565338483,1.1043645606303465,1.0874726668374823,2.3826327691449194,1.064809416472202,0.8429886135103476,2.2587654655322633,2.9968287554750033,1.057610972706535,0.8571093847267464
61.875,1.3330575442091939,0.7547801118502208,0.4236971680683977,0.13673222916053157,0.7006340052328989,0.7590989552292161,0.9411038442782976,1.6938096951050523,5.224720435799449,0.49634459932685965,0.900657242418161,1.110443617332129,0.8916963438093924,1.0688452473848797,1.6029007781789528,0.7230663647147788,1.0240842858267685,1.3913152851806185,0.8945877517796184,0.4706994732260381,1.3038412344880759,1.931402647521401,0.9067712769348514,0.9927402732483263
62.0,1.9080840246286248,0.6228905768971974,0.5245563063353529,0.10703238380681396,0.8869133596789726,0.9834139120561826,1.5638102208057183,3.4708224897132927,6.016996932069529,0.8441291462907468,1.2726606610543492,1.713092354847411,1.4914372757051033,1.2021233767458317,1.9639993557590711,0.7900809052857061,1.0146650050969672,2.384123272802078,1.2380155934335946,0.7301608662695228,2.237133006129362,2.716571005956159,0.9826369052224677,0.7634649298307828
62.125,2.2700091896872983,0.7294404895024715,0.6052499854019525,0.21947092441449725,0.8080901230451122,1.0133087590035579,0.4494650457694728,1.9733225119097222,6.504335536419093,0.08019507804719467,0.799480741739965,1.0714073312319676,1.2339155541038964,0.9815143920384375,3.035574514931938,1.595559638185706,1.1289271603751205,2.759997949044544,1.30688303541068,1.0505738264668385,2.485489145695157,3.0881244938492607,0.9074317703408634,0.827492678552116
62.25,1.4263365023739334,1.0334777082355295,0.8088889961196418,0.04689055066166667,1.023195110181033,1.0082082846223808,2.0106003391801783,4.488756228839347,5.889869574955976,0.7982857632360028,1.1456148982754117,1.5268433197029807,1.4273267200676842,1.1783721477186822,1.6214571968570874,0.6168739686998133,0.9794000619741717,1.7563408675568963,0.9333985345827237,0.5226043292564129,1.5184311859724522,2.112620082224174,0.98706854738206,1.0708567381723393
62.375,2.135187619027372,0.3463963582427786,0.33500996004250094,0.09079256086297768,0.3113618833649138,0.7028538311457381,0.8944174825527219,3.474513070897415,6.989826043989073,0.2585653340843311,0.6919745952086663,0.9417334849298907,0.9814884038840269,0.9452604297605524,2.6603123844095204,1.323197618200998,1.0063255068551733,2.2442532693259984,1.4512223501061552,0.9743772511154858,2.34908934925105,2.8184896508713413,0.9816346407891493,0.4363458305482797
62.5,1.2761281477173871,0.6985449474474357,0.6252571228491278,0.13278088570082905,0.5482524906525424,0.9627708747518084,2.067289189076622,5.7424705350440695,4.327329060726817,0.6367113331834371,0.9313002916548896,1.451815354933021,1.355160248954103,1.1492678693091514,1.1493019867335479,0.4334754267579969,0.9679482829445393,1.5837883773454908,0.8432739862560884,0.5383726474521774,1.5492334634220244,1.9020966393985899,0.9693557786970096,0.8221690388311651
62.625,1.4375972468959246,0.5484178293526853,0.2144704064447247,0.22167932025730797,0.46607678982297956,0.8069182891398325,1.5450090319329322,3.801178521313404,4.162677764810326,0.19450650684812798,0.7510344346671142,1.1321250723401566,1.1944683681111365,1.1814897087853264,1.8612549400112044,0.8985220605262295,1.0203646355321498,1.80734101892603,1.4214549618349244,0.7032811009632853,1.5587637594719879,1.8676664869617574,0.8169672982240572,0.6343022845222903
62.75,1.4004851140529444,0.6528183725767647,0.6072660192234449,0.18118621213104175,0.6080290121453922,0.9765828702160875,1.8348405800837428,5.609930771557064,2.823239912579996,0.5350432430146408,0.9401897364014051,1.495044400718551,1.378610132583529,1.1555311796416023,1.5555619148652369,0.5093114993025653,1.01766987939197,1.7521748092590335,1.007057547841306,0.43195695059952954,1.494169488279557,1.934257361615753,0.999059314320209,0.7367650552820938
62.875,0.4920589864557792,0.613917590231761,0.4814433392179756,0.12095365250034883,0.49014909303069215,0.8320311878052433,1.009460640703273,3.547723806744494,3.374123630241308,0.3237924111149945,0.6095558098338576,0.8442838000097097,0.8205579464387666,1.1841318103121925,0.36722744670593993,0.05101109097044329,0.7151123589909687,1.0263029117113427,0.8573657581852212,0.2965100744218264,0.8570517390062251,0.6659638948505257,0.5805453480844774,0.6731784982926564
63.0,1.3471257799429985,0.6244326668195762,0.6198184443957354,0.1762761767144508,0.576695276696488,0.9862416011924735,1.3871078009288824,5.5315309163716435,1.9466481342720294,0.6510826792007232,1.091862725038778,1.5968803109451577,1.3703486819572817,1.1767446562937538,1.68486430243239,0.533885720198144,1.028577733494796,1.591833650174147,0.9048546650421173,0.387640048304227,1.212138284582626,1.7759867369383542,1.0229860244942166,0.7383276463886437
63.125,1.2611447035729517,0.5688208367905973,0.4131131331292448,0.11828477395599651,0.454593827136881,0.6950163669939444,1.2460351326828083,3.8707796831807912,2.6159837984049146,0.10925929336347934,0.6545114245914692,1.048379373700013,1.1036168654607224,0.9311375515851295,1.730281711186508,0.7802598035448393,0.9557900889974875,1.8019358294125274,1.2943474138626627,0.5182342669564309,1.6068500626686195,1.7979467737582937,0.8799431085603433,0.5656570770996353
63.25,1.3208882912505404,0.9313863399993447,0.8173467806288698,0.2251631126854027,0.5517076607241552,0.9724130295862681,1.2691701601570486,5.6194702985148774,0.8503496889824061,0.8314635836836068,1.334274527632168,1.743861486699821,1.4326320540037398,1.2092011437384647,1.8273084713504646,0.6413622651039691,0.9962336515754219,1.6344862326530627,0.9148276416757609,0.23151092343184185,1.2071945575930412,1.9176142455623324,1.0065918274159449,0.848781631214363
63.375,0.8104029512249326,0.5364310653761987,0.45753296699462775,0.175291304890254,0.46743520918885134,0.8175065029190929,1.5484803298383794,5.228911519534988,1.8592221356801848,0.5503497796561567,0.863248728866111,1.0557181168729681,1.067810155201578,0.9871978905277279,2.9883262750155404,1.9694893023111102,1.0865390934843944,1.1529282250560946,0.7746963335984542,0.28171614234740167,0.833366609204079,1.108453333093779,0.6846335868527329,0.8563737857977746
63.5,1.002555333772598,0.8485443929402438,0.7288993445065621,0.22032352801811791,0.7262970057551641,0.9235210991353096,1.0544341856975938,6.083826346061126,0.582008564870003,0.9409862330021576,1.5205397723652392,1.7752621143017226,1.4034002909890404,1.206908732705422,1.0575445929110998,0.2080150352175495,1.0392114672331316,1.2025950869327444,0.7202536409216772,0.24936826739339016,1.0912267811104572,1.5135573015141603,0.9691064975610543,0.9221448367662245
63.625,1.524077180556428,0.7891025909714843,0.5601556770477307,0.19570806501248686,0.43027093387202364,0.726676544291359,1.140941672307227,5.059397627023729,1.4386745330460347,0.658337628254238,0.8893923826264701,1.0587380300100275,0.8869944795692202,1.0974967636455835,2.3976374915550243,1.0771302632110946,1.0511184724270772,1.617987696923576,1.509987364573007,0.5493887978217832,1.8504776730134829,2.144770615578763,1.0624599591410857,0.6670887020013073
63.75,1.5667045233568784,0.7644346185109868,0.731109436663159,0.17682073351210684,0.6401376646104291,0.9803209949949028,0.8330856353092245,6.960352559240127,0.7176468154953564,1.258228495779696,1.8936476109608031,2.033196648207829,1.4705773939839628,1.2049354093232338,1.5157506109666077,0.3940203379849151,1.036420363174301,1.9387447578281793,1.1179407938815908,0.3602020881619423,1.4913117474932502,2.0640491929583975,1.0151504178227355,0.7464081827858329
63.875,0.7941286482752644,1.0634539625740134,0.553286325179672,0.27321498210717554,0.4587574554783697,0.8503095887362492,0.6719014573027491,5.322896098829248,1.1614852915048717,0.8966731319224232,0.9805799702752087,1.4258434405253833,1.260206702332187,1.0647670568853045,1.7544312744714692,0.9032075391076387,0.9778734121396934,1.0588378629879802,0.7990703722482652,0.006890299111990974,0.648525778864136,0.7357105997089881,0.9728607134297096,0.7913772195485368
64.0,1.1071592286473912,1.1742469211207305,0.8144310687910199,0.3884682303960121,0.4016289599537191,0.9993577091828179,1.1399607474790905,7.364935642681767,0.9191966971930726,1.7811539433896224,2.338039835931171,2.1738600102302144,1.4135330655145204,1.2287453692826296,1.2671930042450852,0.1548853126197717,1.0665641792527987,1.5001329850644636,0.8150388579758391,0.13492402624601924,0.7651680697227113,1.2947580869394844,1.0255998039346061,0.8994915480932267
64.125,0.6403943613596387,0.8914383731679164,0.7035213966630511,0.21148664921058336,0.4934701728670149,1.0139803502561024,1.563419860810441,6.873758644275888,1.883488748508842,1.4338115588912876,1.7237596846499301,1.7694866873816817,1.2348438170713034,1.1354263884420117,1.4512835142696747,0.7078489991907007,0.9258195211168281,0.8243066530986654,0.40538609702487677,0.1399823467350004,0.47257403114950297,0.25899811498232245,0.8755046647213194,0.7954182858533423
64.25,0.8053630470658515,1.2751083647846517,0.9260102170129472,0.27554532135547305,0.5766891548949061,1.0083478467904607,1.3750249758710584,8.867576396898524,1.8028877304361546,2.176841712940358,2.7233686592023685,2.3417346498272043,1.495029287124078,1.2567731987511848,1.3496810401530415,0.5448182548508042,1.0766645692660413,1.0533621325813303,0.7435001478752327,0.08150974595265233,0.7374833803340345,1.1632385174801327,1.0111422008546427,1.06948377880816
64.375,0.8735861171225328,0.6795311866977903,0.31538693851310845,0.2558065454549727,0.36410137014708044,0.7441173779444598,1.3411142041372623,6.406618064196126,2.392983159012348,1.550447560289484,1.6695513084832092,1.4162748211756035,0.8660890751779651,0.9439572580705262,2.0562747276692437,1.4831630449583582,1.0280952576547637,0.9633855041759269,0.8368401746826846,0.3764476243606846,0.5671588325928482,0.3647484565750548,0.8821476260821735,0.4349846592614281
64.5,1.0553680014044,1.3677349735811155,0.9371978329844429,0.35187361919297255,0.4574791900480098,1.0098221425886966,2.5886928687512456,11.183226353465738,2.1804652304019365,2.92585914905333,3.388152685443068,2.5355709628450316,1.5515034139868975,1.2681364595433817,1.1058539450649014,0.3693094698848861,1.0992057254916736,1.406114644521255,0.8387743852521725,0.12844923312442666,0.9385614887350417,1.4674192205125447,1.0349462182964277,0.9286377076073038
64.625,0.7219207977604997,1.0445767930054901,0.8366300740019784,0.20660070057742236,0.6307202405671971,0.8560847941978021,2.376250793913786,8.06815014039049,1.6541715872804397,2.4047812602824257,2.1001089516893265,1.5384784546505472,1.0463384646705753,1.1516997370695738,0.832656469395387,0.3335347639169222,0.9671257803656433,1.87371960365186,0.7468366822519491,0.05187005088817009,0.9542901911212097,0.6368706393634813,1.090628978961191,0.8900527950114459
64.75,1.2298979534172598,1.0506615569167506,0.5602561728691304,0.3084221316297897,0.4570820967646842,0.9543200370797652,3.1240642489508668,9.347648310509062,2.2331962380008443,2.691553108918858,2.9326931962269143,2.0208628157234685,1.4358366195473138,1.2113490042543824,1.215371397073807,0.08079949008795974,1.0296191496751115,1.2523337730031001,0.9840992857733684,0.22970972828666988,1.0706544668679392,1.415579447661134,0.9631011114788512,0.7464237553027171
64.875,0.5054380288408816,1.6843451623674568,0.7642562736217052,0.49025168793335633,0.2848018868500765,0.9066433320573997,2.6408714116795915,6.376676926936089,1.246898204858248,2.0171601696565715,1.839434301446679,1.0883651376145869,1.180577857415535,1.1220586796571013,1.5879494789486595,0.7787466587634825,0.8941160629247987,0.544864786891907,0.5239516509046611,0.3105310158830686,0.7971452558525437,0.3170562088068862,1.0279919347537319,0.8886709412569958
