Time [s],Input force,A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,R1,R2
14.02,0.0742771,-0.061595,0.050117,-0.035663,-0.20033,-0.047192,0.24472,0.10126,-0.077908,0.051216,-0.041976,0.010263,0.010238,-0.00017732,0.002435,0.010951,0.0033464,-0.012609,-0.00048642,0.0085241,0.00012628,-0.013865,0.0006289,-0.0034678,0.0025271,-0.00070963
14.04,-0.0032528525000000003,-0.089447,0.032488,-0.0075095,-0.14611,-0.088893,0.25566,0.11048,-0.10598,0.033405,-0.075592,0.0082412,0.015131,-0.0082329,0.0041488,0.016738,0.0026909,-0.018379,0.0013383,0.0018649,0.0041675,-0.0022273,0.0026036,0.00026022,-0.0021911,-0.0022121
14.06,-0.07161835,-0.0957,-0.022477,0.0143,-0.096356,-0.081374,0.19715,0.13077,-0.10376,-0.021696,-0.070923,0.0072893,0.0082596,-0.0093075,0.0046486,0.019527,-0.0011364,-0.01558,0.0050897,0.013976,0.022601,0.021306,0.033959,0.029253,-0.0059851,-0.00075674
14.08,-0.05240855,-0.039308,-0.092066,0.0040063,-0.048388,-0.037863,0.10841,0.11342,-0.034627,-0.091781,-0.037602,0.00071153,0.00068758,-0.0033728,0.00082635,0.018794,6.1691e-05,-0.017309,0.0060662,0.024171,0.031196,0.0375,0.044496,0.041009,-0.0048999,0.0014929
14.1,-0.10116915000000001,0.060506,-0.14104,-0.044889,0.0012365,0.010192,0.034516,0.054782,0.072921,-0.14113,0.012277,-0.0096214,-0.0068819,-0.0011442,0.0016309,0.013914,0.00045473,-0.017875,-0.00076008,0.0024989,0.0040462,-0.00029076,0.0022539,0.0065447,-0.0008172,0.0041958
14.12,-0.07548285,0.14142,-0.14222,-0.11514,0.058455,0.039273,-0.026081,0.010634,0.15408,-0.14169,0.045016,-0.012539,-0.0155,-0.00045482,0.0078887,0.0030099,-0.0040863,-0.0084251,-0.004705,-0.024422,-0.028272,-0.040534,-0.039686,-0.029337,0.0026107,0.0062089
14.14,-0.054348850000000004,0.19253,-0.094555,-0.1494,0.089298,0.070511,-0.089694,-0.0034217,0.20449,-0.093107,0.07548,-0.01152,-0.016382,0.00066476,0.0070608,-0.0076868,-0.0055833,-0.0024557,2.3226e-07,-0.018813,-0.02155,-0.023202,-0.031622,-0.01938,0.0046713,0.0061497
14.16,0.01292215,0.19038,-0.020373,-0.10222,0.055794,0.11212,-0.1283,0.0053106,0.20585,-0.0199,0.10969,-0.0065318,-0.014148,-0.0023987,0.0064551,-0.016482,-0.0056835,0.0050229,0.0013804,-0.00048222,-0.0042273,0.0054843,-0.0042719,0.0033856,0.0012454,0.0018525
14.18,0.09247435,0.14096,0.060393,-0.012381,0.021216,0.11565,-0.12281,0.031337,0.15384,0.059156,0.1024,0.0063426,-0.01063,-0.0032279,0.0088778,-0.018748,-0.0053061,0.014122,-0.0037398,-0.0014837,-0.0099084,-0.001513,-0.010491,-0.0028459,-0.0028551,-0.0036263
14.2,0.1230187,0.090175,0.14297,0.068407,0.029522,0.055496,-0.051662,0.037947,0.090187,0.142,0.040382,0.014219,0.0026582,-0.0023745,-8.3789e-05,-0.011189,-0.0014927,0.010291,-0.0056443,-0.0083789,-0.0066848,-0.010051,-0.0090684,-0.00069749,-0.0017435,-0.0073252
14.22,0.18666660000000002,0.051863,0.22407,0.13901,0.043612,-0.021689,0.049551,0.022104,0.041408,0.22342,-0.0277,0.015767,0.017032,-0.0019521,-0.0077958,-0.0033389,0.0020165,0.0048336,-0.0020671,-0.0048293,0.0039229,0.00081697,0.0047513,0.0073622,0.0031896,-0.0086999
14.24,0.20317085,-0.00017697,0.28257,0.22557,0.048748,-0.066586,0.11135,0.027168,-0.014536,0.28226,-0.066645,0.017369,0.019947,-0.0020747,-0.010443,0.00018846,0.0037695,0.00098815,-0.0014518,0.0020276,0.0061716,0.0017854,0.0069714,0.0049132,0.0065126,-0.0079962
14.26,0.1745917,-0.071943,0.28491,0.32324,0.039895,-0.080015,0.12298,0.064241,-0.084082,0.28452,-0.086559,0.012383,0.020201,0.0026717,-0.017563,0.0050279,0.0095143,-0.00597,0.001278,0.009551,0.010652,0.0080956,0.012543,0.0075802,0.0063605,-0.0065346
14.28,0.1098917,-0.11482,0.21528,0.36811,0.049581,-0.060122,0.10449,0.088739,-0.11992,0.21377,-0.073213,0.0052462,0.017523,0.0083528,-0.022003,0.0081287,0.011048,-0.0049528,0.0042929,0.015355,0.022001,0.022655,0.023214,0.018838,0.0021979,-0.0069105
14.3,0.032882635,-0.092519,0.10198,0.3121,0.11141,-0.030492,0.083738,0.063375,-0.093889,0.10097,-0.046993,-0.00042987,0.011722,0.0062026,-0.014079,0.0066471,0.0029804,0.003664,-0.0016251,0.0011384,0.0194,0.023493,0.030028,0.025152,-0.0023825,-0.0082362
14.32,-0.01292215,-0.033526,0.0019353,0.17323,0.19389,-0.011501,0.063677,0.013221,-0.03329,0.0010511,-0.026389,-0.010354,0.003528,0.002278,-0.0047794,-0.00082226,0.00035182,0.0063503,-0.0058518,-0.011396,0.007491,0.0077744,0.011539,0.0071384,-0.0006294,-0.0035777
14.34,-0.033230895,0.024112,-0.049308,0.020022,0.25437,0.044755,0.011659,-0.022234,0.027666,-0.049215,0.035571,-0.01373,-0.010971,7.4305e-05,-0.0001661,-0.0096969,0.00054034,0.0055721,-0.0048847,-0.018921,-0.013496,-0.019159,-0.017644,-0.016721,-0.00021956,0.0023494
14.36,0.010888205000000001,0.062488,-0.037347,-0.073995,0.23162,0.15007,-0.066973,-0.037307,0.067102,-0.034796,0.14633,-0.0099426,-0.021857,-0.0044426,0.007953,-0.014073,-0.0052753,0.012322,0.00070652,-0.019468,-0.019982,-0.021991,-0.026805,-0.02009,0.0022382,0.0037691
14.38,0.02651448,0.074551,0.014022,-0.097592,0.15788,0.27475,-0.13216,-0.035049,0.079928,0.014959,0.26998,-0.0083997,-0.020842,-0.010917,0.010576,-0.013343,-0.0096241,0.013182,0.0049343,-0.0050013,-0.0019192,0.0013234,-0.0082983,-0.005174,0.0064267,0.0019879
14.4,0.07966635,0.061008,0.053756,-0.05842,0.090053,0.32274,-0.13842,-0.037565,0.065926,0.051572,0.31287,-0.0015737,-0.019545,-0.013987,0.0095717,-0.0079881,-0.0039024,0.0012532,0.00082283,-0.002144,0.001488,0.002565,0.00019392,0.00032884,0.0023133,-0.00095858
14.42,0.05844015,0.044068,0.060306,0.015398,0.047283,0.27537,-0.029297,-0.083291,0.041662,0.056952,0.26395,0.0056769,-0.016395,-0.013076,0.0029876,-0.0023177,0.0010804,-0.0083298,-0.0006523,-0.0023928,-0.0038003,-0.011946,-0.0065824,-0.00278,-0.00024234,-0.00092329
14.44,0.006581795,0.024161,0.037817,0.080207,0.069495,0.17279,0.11046,-0.12034,0.015395,0.034789,0.16479,0.0053993,-0.0015408,-0.014415,-0.0062554,0.015752,-0.002191,-0.011896,1.2943e-05,-0.0061457,-0.002292,-0.015991,-0.0034534,-0.0016511,-0.0024907,-0.0021928
14.46,-0.012051505,-0.071433,0.0043136,0.12042,0.10459,0.051985,0.19534,-0.070697,-0.078843,0.004762,0.049083,0.0050451,0.01172,-0.017158,-0.0098846,0.026976,-0.0061523,-0.0097912,-0.0046239,-0.0076502,0.0039213,-0.018318,-0.0044629,-0.0083379,-0.0042775,-0.0034885
14.48,-0.02707784,-0.22214,-0.019216,0.11814,0.1208,0.0081911,0.19998,0.049455,-0.22622,-0.015514,0.006108,0.0023625,0.015911,-0.0088137,-0.013002,0.01969,0.0009035,-0.0043865,-0.0070034,-0.0092727,0.0046256,-0.0050384,0.0098207,-0.0077587,0.0004889,-0.00097739
14.5,-0.002958735,-0.29226,-0.027639,0.082708,0.11663,0.022818,0.1513,0.13118,-0.28495,-0.02298,0.018666,-0.0043567,0.013418,-0.00091824,-0.013598,0.014758,0.011566,-0.00070745,0.0043656,0.0072385,0.021003,0.030787,0.031166,0.018446,0.00090998,2.2209e-05
14.52,0.000921861,-0.23055,-0.022523,0.038966,0.090025,0.031093,0.14209,0.094137,-0.21706,-0.018563,0.020633,-0.004321,0.00394,0.00089362,-0.0085208,0.0049122,0.011435,0.0058544,0.013123,0.020935,0.027499,0.036198,0.036862,0.029887,0.00065807,0.0020273
14.54,-0.017054430000000002,-0.088594,-0.01954,-0.0067354,0.071263,0.060839,0.11363,0.0094262,-0.083189,-0.018194,0.056998,-0.0023894,-0.0084267,0.010176,-0.0020461,-0.0054619,0.0054772,0.00668,0.0052414,0.0018767,0.01032,-0.0030211,0.0095868,0.0034511,0.00058158,0.0025009
14.56,-0.030715529999999998,0.053803,-0.033769,-0.043476,0.022306,0.12874,0.050427,-0.060105,0.052982,-0.035597,0.13776,-0.0048142,-0.011126,0.011047,-0.0015254,-0.010615,-0.0038452,0.0040514,-0.0035975,-0.0094991,-0.0073308,-0.019651,-0.017531,-0.017307,-0.0016327,0.0012653
14.58,-0.04427713,0.14489,-0.06871,-0.054093,-0.023805,0.16156,-0.0030746,-0.087261,0.13993,-0.072643,0.16775,-0.002965,-0.0086988,0.0031117,0.0056976,-0.016043,-0.011938,0.012498,-0.0011332,-0.0035301,-0.0082662,-0.014079,-0.011422,-0.0057988,-0.0013236,0.0035841
14.6,-0.07484635,0.15938,-0.11234,-0.078768,-0.0061565,0.15098,-0.061197,-0.048584,0.15919,-0.1146,0.14422,-0.0021864,-0.0037333,-0.0020447,0.010389,-0.016911,-0.011778,0.014656,0.0053834,0.0061496,0.00048977,-0.0022831,-0.0031343,0.008259,-0.0011952,0.005483
14.62,-0.1063301,0.11683,-0.1366,-0.141,0.018927,0.12124,-0.087941,0.01821,0.12048,-0.13606,0.10177,-0.0041115,0.0059802,-0.0063337,0.0034009,-0.0090208,-0.0034622,0.0060108,0.0029418,-0.0021414,-0.005166,0.00053809,-0.0079485,-0.0045156,-0.00065137,0.0052805
14.64,-0.08465904999999999,0.072296,-0.12595,-0.18284,0.046156,0.045103,-0.065792,0.071731,0.072793,-0.12288,0.022972,-0.0017332,0.0046189,-0.0027977,0.00066002,-0.00014001,0.00051077,-0.001043,-0.0038466,-0.011958,-0.013391,-0.020955,-0.019981,-0.016226,-0.00086737,0.0032317
14.66,-0.038963995,0.056732,-0.08631,-0.16418,0.067592,-0.044153,-0.0041549,0.083854,0.052134,-0.082327,-0.059879,-0.00038965,0.0013452,0.00433,-0.0039894,0.007437,0.0069202,-0.011261,-0.0043631,-0.011998,-0.013228,-0.0074966,-0.0083191,-0.0033992,-0.0017049,0.0016468
14.68,-0.026095985000000002,0.056274,-0.041311,-0.082199,0.015322,-0.097988,0.04942,0.081267,0.0464,-0.039778,-0.10717,0.0012859,0.00064399,0.0026442,-0.0099802,0.010887,0.0129,-0.022746,0.0047746,0.004701,0.004512,0.011867,0.010889,0.016077,-0.0034581,9.4321e-06
14.7,0.00588235,0.04079,-0.010115,0.021136,-0.082471,-0.097044,0.061304,0.094701,0.039645,-0.010806,-0.091673,0.0069475,-0.00098652,0.00072213,-0.0032991,0.011107,0.0080844,-0.019551,0.0061347,0.012858,0.012561,0.012075,0.015353,0.017146,-0.0042378,-0.0015353
14.72,0.014382494999999999,0.044463,0.010962,0.10104,-0.16097,-0.086271,0.066618,0.091693,0.050767,0.0086993,-0.069424,0.009028,0.0053614,-0.0020097,0.0018093,0.013458,-0.0013982,-0.0075746,-0.0014613,0.007444,0.0069445,0.0083772,0.0086074,0.0095209,-0.001061,-0.00066311
14.74,0.020039505000000003,0.079743,0.030639,0.13253,-0.19381,-0.10996,0.090873,0.067283,0.082237,0.028291,-0.099033,0.0061746,0.0084967,-0.0072081,0.0032537,0.0092904,-0.008295,1.2049e-05,-0.0039083,0.010026,0.00085129,-0.0089379,-0.0010476,0.0056044,0.003579,0.00071186
14.76,0.03235586,0.090548,0.048918,0.075994,-0.16337,-0.12633,0.084822,0.065766,0.10034,0.048828,-0.11953,0.0032625,0.0032391,-0.0025424,0.011397,-0.0018453,-0.0062296,0.0054055,-0.00044179,0.0014808,-0.0079952,-0.010025,-0.006781,-0.0028327,0.0043942,-4.4325e-05
14.78,0.06401375,0.078435,0.051516,-0.028028,-0.11257,-0.12078,0.02486,0.10304,0.096489,0.052224,-0.12301,-0.00097816,-0.003478,0.0022125,0.010406,-0.0098178,-0.00067808,0.0076566,0.0023176,-0.00087329,-0.0080673,-0.0057771,-0.0097149,-0.0055624,0.0022944,-0.00075362
14.8,0.013320160000000001,0.089707,0.015718,-0.10478,-0.083647,-0.10523,-0.021866,0.12489,0.095438,0.015365,-0.11812,-0.0039602,-0.0080204,0.010749,0.0031235,-0.011123,0.0049248,0.0057298,-0.0011446,0.0031977,7.6946e-05,0.0035066,0.00077226,0.0068343,-0.0029753,-0.0014295
14.82,-0.0801975,0.1462,-0.050585,-0.1361,-0.072835,-0.081143,-0.043025,0.094428,0.13621,-0.05047,-0.086725,-0.0021173,-0.011302,0.017847,0.00098368,-0.011358,0.0064466,6.6193e-05,-0.0039683,0.0053073,0.0029803,0.011968,0.0048237,0.014847,-0.0067099,-0.0012188
14.84,-0.08125254999999999,0.18854,-0.1011,-0.14079,-0.083547,-0.057828,-0.048406,0.050798,0.17708,-0.10061,-0.051345,-0.0020141,-0.0046837,0.010748,-0.002101,-0.0093658,0.0060117,-0.0062931,-0.0041362,-0.003099,-0.011486,-0.0073205,-0.012623,-0.0038263,-0.0027887,0.0018723
14.86,-0.035627735,0.16815,-0.10102,-0.14086,-0.098416,-0.040607,-0.041243,0.040929,0.16711,-0.099545,-0.0295,-0.002418,0.0072373,0.0044471,-0.00354,-0.0015427,0.00069392,-0.0045065,-0.0029328,-0.012539,-0.024184,-0.02628,-0.026925,-0.020142,0.00020085,0.002757
14.88,-0.011783725,0.12707,-0.040279,-0.12461,-0.10604,-0.033509,-0.030537,0.041615,0.13593,-0.038434,-0.025827,-0.0013065,0.015796,0.0005734,-0.0028261,0.0050572,-0.0046563,0.001602,-0.0010501,-0.0026606,-0.012262,-0.016716,-0.018601,-0.0089936,0.0057163,0.0045089
14.9,0.036594955,0.077926,0.040795,-0.069608,-0.12015,-0.036261,0.0053437,0.041962,0.094611,0.040169,-0.033595,-0.0026618,0.017715,-0.0020071,-0.0002986,0.0060815,-0.0024827,0.00045719,0.0014298,0.012054,0.0058988,0.0084708,0.0054794,0.013285,0.0041159,0.0023949
14.92,0.0599883,0.019343,0.083192,0.0030402,-0.13349,-0.04633,0.032184,0.058831,0.039378,0.080673,-0.043646,-0.0019114,0.0030607,0.0032684,0.0056565,0.0039656,0.0026356,-0.0050705,0.0043936,0.018488,0.016792,0.019655,0.020984,0.022877,-0.0021187,-0.0032679
14.94,0.026663734999999997,-0.01834,0.063873,0.048089,-0.12312,-0.056776,0.043792,0.07412,-0.0087193,0.05982,-0.04907,0.0010157,-0.0092939,0.0092361,0.0024877,0.0015295,0.0057585,-0.0098987,0.0018128,0.010338,0.010116,0.016428,0.016104,0.012688,-0.0035451,-0.0044105
14.96,-0.003961076,-0.02358,0.00076167,0.066055,-0.086727,-0.07926,0.071181,0.065218,-0.026608,-0.0019536,-0.065949,0.00039031,-0.011673,0.0079875,-0.00050205,0.0052772,0.002084,-0.0086657,-0.003531,2.3647e-05,1.3556e-05,0.00024727,0.00086451,0.00044686,-0.0050818,-0.0035915
14.98,-0.03556335,-0.0079144,-0.048484,0.050208,-0.028389,-0.10359,0.096189,0.034374,-0.016829,-0.047224,-0.092719,-0.00090909,-0.011127,0.001927,0.0079469,0.0067664,-0.0016676,-0.0034632,-0.0031827,-0.0011919,-0.0017059,-0.010112,-0.0055252,-0.0035863,0.0022247,0.0020277
15.0,-0.0021319865,-0.0011341,-0.046678,0.00051252,0.029239,-0.096487,0.083718,0.022563,-0.010211,-0.042065,-0.095019,3.0562e-05,-0.0067521,-0.0048683,0.012101,0.00051542,-0.0016624,-0.0032254,0.0028208,-0.00353,-0.003003,-0.0056997,-0.0033555,-0.0050544,0.0043407,0.0040262
15.02,0.036136955,-0.0072899,0.0041072,-0.038397,0.043529,-0.047168,0.019656,0.036982,-0.011979,0.0092226,-0.058372,4.3724e-05,0.00084245,-0.0074668,0.012576,-0.00017005,-0.003769,-0.00012311,0.0044667,-0.0034884,-0.0024155,-0.0051963,0.00045205,-0.0018847,0.0014123,0.0005845
15.04,0.07055605000000001,0.0064572,0.075132,-0.036708,0.025802,0.033315,-0.051803,0.033506,0.0060985,0.076741,0.015972,0.0027307,0.0068594,-0.0073944,0.0078913,0.0017297,-0.0073279,0.0046831,-0.00080028,0.0012367,0.0031453,0.013997,0.010278,0.011861,0.0018728,-0.0027222
15.06,0.1145683,0.04963,0.12297,0.010262,-0.0014565,0.095663,-0.086696,0.0028107,0.048206,0.12089,0.081344,0.0074337,0.0050596,-0.0021974,0.00015708,-0.0011834,-0.0038141,-0.0032394,-0.0027719,0.0089934,0.010664,0.024976,0.013803,0.017579,-0.0013281,-0.0061177
15.08,0.0909482,0.086457,0.1314,0.069102,-0.01365,0.10633,-0.082153,-0.039439,0.079176,0.12624,0.10011,0.007049,0.0029728,0.0052907,-0.0028396,-0.0029264,0.00511,-0.016092,-0.0036694,0.004009,-0.00016597,-0.0025722,-0.0040063,-0.0015962,0.00097073,-0.0051659
15.1,0.048375755,0.094284,0.094975,0.10298,0.020587,0.089074,-0.049156,-0.072286,0.08174,0.089043,0.093417,0.0081955,0.0026447,0.0057558,-0.0080977,0.0010526,0.0055926,-0.017006,-0.0037294,-0.013544,-0.017697,-0.026415,-0.023683,-0.019992,0.0024221,-0.0019643
15.12,-0.002026631,0.068444,0.034367,0.11077,0.067188,0.050344,-0.0096569,-0.079557,0.056076,0.031437,0.057636,0.0063132,0.0059835,0.0072639,-0.010148,0.0078129,-0.0020907,-0.0070976,-0.0031932,-0.01238,-0.014453,-0.028517,-0.021607,-0.017691,0.0006587,5.9436e-05
15.14,-0.028466485,-0.0090593,-0.01913,0.09959,0.124,0.008523,0.021754,-0.047963,-0.015043,-0.017681,0.010187,-0.0031813,0.012821,0.0060463,-0.0073031,0.0048894,-0.0041277,0.0044741,-0.0042203,-0.0067471,-0.00335,-0.011405,-0.0081154,-0.0083358,-0.000636,-3.8914e-05
15.16,-0.036110615,-0.10713,-0.052183,0.077071,0.18341,-0.013287,0.020376,0.013492,-0.10718,-0.047577,-0.020157,-0.0065551,0.0089577,-0.00036603,0.00015778,-0.0076236,-0.0010986,0.011625,0.000894,-0.0034768,0.0060498,0.013378,0.00906,0.0015341,-0.0033867,0.00035032
15.18,-0.03097892,-0.1643,-0.052267,0.044285,0.1979,-0.0018925,0.0080101,0.049389,-0.1634,-0.04796,-0.014781,-0.0064867,0.00024304,0.0017664,0.0072776,-0.014611,0.0010625,0.016212,0.0061899,0.00030311,0.014093,0.028699,0.021114,0.011172,-0.0019524,0.00067938
15.2,-0.016082815,-0.14796,-0.025566,0.027866,0.17774,0.034647,0.011103,0.021556,-0.1563,-0.024254,0.017747,-0.0077176,-0.0022384,0.0025213,0.0019971,-0.012029,0.0022661,0.016555,0.0035849,-0.0026872,0.0090822,0.024615,0.020598,0.014617,0.0021606,0.00062872
15.22,0.00730026,-0.077775,0.0048606,0.037394,0.12907,0.076447,0.019546,-0.047171,-0.096779,0.0028536,0.062265,-0.0012845,-0.0083468,5.4976e-05,-4.4216e-05,-0.0057857,0.0019917,0.0073169,0.003146,0.0034572,0.010618,0.0078607,0.014159,0.0091061,0.0050584,0.0027224
15.24,0.035257525,-0.017049,0.015976,0.043316,0.067502,0.1336,0.017507,-0.1081,-0.035225,0.012099,0.13189,0.0050962,-0.012856,0.001732,0.00090124,-0.0039637,0.0026704,-0.0016587,0.0052548,0.0034258,0.0070095,-0.0050288,0.000955,-0.00326,0.0037158,0.0039854
15.26,-0.0049663435,0.0010357,-0.0043861,0.034827,0.02419,0.18134,-0.0026977,-0.13353,-0.0093319,-0.0088093,0.18797,0.0045502,-0.0050157,-0.0042748,-0.0070684,0.0004282,0.0016541,-0.0046698,0.0029595,-0.0058152,-0.0039214,-0.019816,-0.014595,-0.014735,-0.0017102,0.0021227
15.28,-0.03164032,-0.028671,-0.044648,0.0080499,0.015228,0.193,-0.0043124,-0.12439,-0.028815,-0.046866,0.19957,0.004074,0.0061846,-0.012718,-0.010217,0.011018,-0.0043848,-6.2743e-05,-0.0025161,-0.0049876,-0.0071095,-0.018174,-0.014476,-0.016112,-0.0045319,0.00055069
15.3,-0.0689552,-0.083529,-0.078793,-0.0483,0.047511,0.15599,0.011961,-0.082897,-0.077318,-0.077401,0.16078,-0.0012612,0.011642,-0.014006,-0.0051344,0.012501,-0.0064375,0.0075196,-0.0049439,-0.0023044,-0.0023841,-0.0011026,-0.0011806,-0.0070282,-0.0032964,-0.00028865
15.32,-0.0530436,-0.14572,-0.083445,-0.11664,0.099004,0.094352,0.025801,-0.029376,-0.13618,-0.079341,0.10003,-0.0076152,0.0082214,-0.01396,-0.0044472,0.009767,0.0025621,0.0049226,-0.00034063,-0.001249,0.0041108,0.0019014,0.0055489,-0.0016821,-0.0014621,-0.00094695
15.34,-0.028466485,-0.17973,-0.053859,-0.14116,0.12012,0.056071,0.040466,-8.2393e-05,-0.16945,-0.049013,0.065988,-0.0094132,-0.0044924,-0.008711,-0.0060586,0.0079928,0.0094251,0.0017665,0.0042934,-0.005298,0.0020662,0.0028422,0.0059577,-0.0024865,0.001835,0.0013254
15.36,-0.002623646,-0.14168,-0.01182,-0.085524,0.07941,0.039097,0.049595,-0.015863,-0.13665,-0.0094812,0.051763,-0.0077351,-0.017288,0.00040185,-0.0054433,0.004328,0.0073651,0.0015698,0.0072799,0.0046346,0.011518,0.011866,0.012264,0.0050739,0.0024571,0.0038189
15.38,0.024928295,-0.079419,0.012991,0.025434,0.0032337,0.046185,0.050149,-0.047092,-0.077436,0.012183,0.060965,-0.0013929,-0.020718,-0.00011191,-0.0067481,0.0038293,0.0052232,-0.001795,0.0062306,0.015517,0.019179,0.017699,0.018944,0.013153,-0.0013395,0.0015447
15.4,-0.01164764,-0.037556,0.010722,0.11333,-0.061221,0.060239,0.025239,-0.054499,-0.035927,0.00782,0.076133,0.0048968,-0.017578,-0.0053495,-0.00078648,9.4954e-05,0.0012191,0.002195,-0.00066592,0.0053472,0.008708,0.004455,0.0078962,0.0052642,-0.0020669,-0.0012139
15.42,0.0007828505,-0.010583,-0.001736,0.12042,-0.076626,0.042726,0.0050036,-0.050063,-0.0073468,-0.0041868,0.056608,0.011289,-0.0054983,-0.010645,0.0091394,-0.0031898,-0.0063055,0.010343,-0.0029712,-0.0045514,-0.0057041,-0.014594,-0.010566,-0.011413,-0.0010817,-0.0010971
15.44,0.03365378,0.0027753,0.0063474,0.066959,-0.028036,-0.015124,0.012192,-0.040483,0.0099008,0.0073237,-0.007887,0.01275,0.011137,-0.018758,0.0086378,0.00025146,-0.0080405,0.013194,-0.0025722,-0.011766,-0.012521,-0.020131,-0.016633,-0.017262,0.0013577,1.7164e-05
15.46,0.0546766,0.0045032,0.044802,-0.0031548,0.041177,-0.075149,0.0070364,-0.012243,0.012116,0.047021,-0.0784,0.0067352,0.017675,-0.016041,0.0050619,-0.0005168,-0.0052614,0.012143,-0.0019351,-0.0092823,-0.0077485,-0.009212,-0.0092344,-0.0088407,0.0033477,-0.00018872
15.48,0.0879514,-0.0090996,0.089091,-0.041672,0.061846,-0.089411,-0.03113,0.034886,-0.0013913,0.090799,-0.095346,0.00061963,0.012934,-0.0029344,-0.00063787,-0.0032865,0.0016038,0.0063494,-0.00052233,-0.0013344,-0.0018774,0.0097763,0.00076579,0.00069639,0.0020254,-0.0024672
15.5,0.07556775,-0.0077376,0.10845,-0.013365,0.02678,-0.070992,-0.088031,0.076137,-0.0045988,0.1086,-0.074553,-0.0032746,0.0023696,0.0089474,-0.011133,-0.0010262,0.010426,-0.005156,-0.0012435,0.0040144,0.0034874,0.01883,0.010134,0.010475,0.00089437,-0.0046983
15.52,0.06319725,0.041255,0.096388,0.054194,-0.020996,-0.05738,-0.11148,0.066545,0.031419,0.094418,-0.056466,-0.0036636,-0.0034047,0.020672,-0.015735,0.00058385,0.012881,-0.01369,-0.0012263,0.0069615,0.0075712,0.02111,0.015757,0.017598,-0.0011608,-0.0059604
15.54,0.05028385,0.12112,0.079426,0.10779,-0.056102,-0.068672,-0.079084,0.0029808,0.10365,0.078638,-0.061193,-0.00071962,-0.00071042,0.020584,-0.011891,-0.00032007,0.0088802,-0.015123,-0.0014843,0.0044198,0.0040309,0.0060985,0.0053298,0.010921,-0.0022624,-0.004787
15.56,0.07393325,0.16696,0.089845,0.1192,-0.065697,-0.095436,-0.040343,-0.050627,0.15617,0.090013,-0.087849,0.0020514,0.0048185,0.0082099,-0.0015661,-0.001636,0.00068117,-0.0088693,-0.005275,-0.0076294,-0.012729,-0.021201,-0.020019,-0.012266,0.0019366,-0.0020198
15.58,0.09558820000000001,0.12176,0.11909,0.10996,-0.049266,-0.11823,-0.03643,-0.028461,0.12769,0.11969,-0.12042,0.0026523,0.0098807,0.00045051,0.011237,-0.0061383,-0.0085407,0.0080052,-0.010206,-0.019571,-0.028565,-0.034631,-0.039033,-0.032302,0.005068,-0.0027142
15.6,0.09994875,0.038992,0.12927,0.098496,-0.040371,-0.11951,-0.051216,0.036876,0.052891,0.12983,-0.13657,0.0029509,0.0093563,-0.0033259,0.016217,-0.0099349,-0.011676,0.01871,-0.004323,-0.0056524,-0.01441,-0.010637,-0.016848,-0.012447,0.0051874,-0.0034322
15.62,0.025171195,-0.0063936,0.087113,0.075272,-0.035799,-0.10886,-0.056381,0.075654,0.00031955,0.085358,-0.1298,0.0047767,0.0017834,-0.0010144,0.018297,-0.009293,-0.0057533,0.013589,0.0051326,0.016477,0.012695,0.03328,0.024628,0.025436,-0.00062649,-0.0029119
15.64,-0.02488147,-0.0091456,-0.00094365,0.030048,-0.0090966,-0.11116,-0.043209,0.072547,-0.019567,-0.0036242,-0.12337,0.0061069,-0.007956,0.007562,0.015718,-0.0085432,0.0013466,0.0016317,0.0041339,0.013534,0.018328,0.030792,0.028269,0.027091,-0.0065532,-0.0012602
15.66,-0.07714955,0.020013,-0.090916,-0.026618,0.0094688,-0.10171,-0.013598,0.026966,-0.0040936,-0.092085,-0.10468,0.003119,-0.009394,0.012338,0.0028123,-0.001503,0.0071653,-0.014402,0.00043699,-0.003131,0.00058492,0.0040845,0.0046684,0.0043312,-0.0037154,0.001782
15.68,-0.09710709999999999,0.047561,-0.14003,-0.07074,-0.0076561,-0.065779,0.0023663,-0.027614,0.030393,-0.13815,-0.065116,-0.0042417,-0.0030662,0.010067,-0.0037914,0.0078717,0.007053,-0.020545,-0.00078278,-0.0094826,-0.011728,-0.012387,-0.015156,-0.011943,-0.00047551,0.0028123
15.7,-0.056663750000000006,0.035951,-0.12632,-0.10837,-0.034899,-0.0094413,-0.010176,-0.040839,0.03212,-0.12281,-0.01195,-0.011042,0.0052604,0.0039245,-0.0013168,0.010547,-0.00055193,-0.010292,-0.0012392,-0.0054021,-0.012749,-0.019211,-0.016281,-0.013339,0.0032631,0.0041322
15.72,-0.032527060000000003,0.00096185,-0.071256,-0.13929,-0.066892,0.048683,-0.039438,-0.025163,0.0084486,-0.069293,0.039783,-0.012832,0.011598,-0.0013041,-0.0002255,0.012973,-0.0048654,-0.0032038,0.00097215,0.0055966,-0.0021548,-0.0034859,-0.0025915,-0.0034612,0.0045886,0.0048862
15.74,-0.0047717285,-0.025922,-0.021032,-0.1502,-0.10145,0.085645,-0.042445,-0.021814,-0.010919,-0.021732,0.07794,-0.0058519,0.0057824,-0.0023863,0.0012522,0.0094047,-0.0031609,-0.00033522,0.0028466,0.012161,0.0060375,0.0042659,0.0047213,0.0032123,-0.0007479,0.0029013
