,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
870,17.4,0.16959,-0.06362,-0.097928,-0.015635,-0.0025839,-0.032031,0.088781,0.21803,-0.060902,0.0019881,-0.0094699,-0.0074966,-0.0037809,0.0063907,-0.0032881,0.0024347,0.028758,-0.00070403,-0.0083403,-0.011685,-0.010168,-0.012962,-0.0029989,11.13,-2.9599,12.128,47.939,54.725,-16.289,-14.552,2.1199,-0.0023147,0.00044912
871,17.42,0.14991,-0.050926,-0.054644,-0.0016786,-0.013361,-0.018376,0.091202,0.18831,-0.049007,-0.014481,-0.010638,-0.0044628,-0.00056728,0.0086391,-0.01325,0.0067032,0.033181,-0.0059225,-0.013449,-0.018689,-0.02189,-0.023441,-0.013461,12.086,-8.2162,13.852,54.266,51.817,-14.857,-14.78,3.4137,-0.0027517,-0.00062129
872,17.44,0.11343,-0.03829,0.0023117,-0.0028525,-0.028163,0.02681,0.091581,0.13469,-0.038552,-0.032788,-0.0072935,-0.004277,0.0077025,-0.0012712,-0.0094368,0.0098761,0.032141,-0.0025162,-0.0029482,-0.004698,-0.0069519,-0.0069501,-0.00066916,13.462,-11.495,16.864,59.794,46.314,-11.032,-14.657,9.7147,0.0007679,0.0019962
873,17.46,0.065102,-0.039338,0.03711,-0.0084215,-0.028407,0.068539,0.093365,0.072287,-0.041435,-0.040861,-0.0019565,-0.0027535,0.010939,-0.0087789,0.000901,0.012682,0.026586,0.0044451,0.0073259,0.0080248,0.0062748,0.0092936,0.012321,14.244,-11.916,18.844,62.3,44.282,-6.8501,-13.827,10.975,0.00078956,0.0033739
874,17.48,0.017315,-0.048643,0.022337,-0.0042504,-0.0083898,0.09067,0.089223,0.02104,-0.050692,-0.027365,0.003105,0.008105,0.0050755,-0.0071459,0.0089295,0.018745,0.016187,0.0025735,0.0046562,0.005539,0.00073386,0.0073562,0.0080618,13.794,-11.196,18.676,61.129,43.668,-3.6096,-13.607,15.538,-0.0016283,0.0021188
875,17.5,-0.0050771,-0.052647,-0.031714,0.011378,0.022516,0.095922,0.072348,0.00072784,-0.053514,-0.0036617,0.0014563,0.019539,-0.0045884,-0.0012629,0.016728,0.018939,0.010092,-0.0034496,0.0029821,0.0047989,-9.9984e-05,0.0091568,0.0079979,11.677,-11.275,16.546,57.163,39.554,-3.7282,-14.404,13.013,-0.0033526,-0.00085515
876,17.52,0.00078133,-0.050955,-0.077452,0.0080792,0.07508,0.079408,0.044003,0.0086339,-0.049377,0.041012,-0.0012836,0.0090504,-0.0031388,0.0038981,0.020804,0.01416,0.0099287,-0.0031058,0.0011768,0.00050203,-0.0023009,0.0029121,0.0035266,10.331,-11.922,14.55,53.823,35.74,-5.4201,-14.311,11.388,-0.0026275,-0.00055986
877,17.54,0.011253,-0.045157,-0.083041,-0.011061,0.12409,0.054842,0.018085,0.023844,-0.043756,0.086252,0.0021102,-0.013657,0.008647,0.0066077,0.020157,0.011771,0.0075608,0.0024464,0.00072012,-0.0037314,-0.0077352,-0.0043291,-0.0034381,10.515,-12.031,15.166,53.092,34.739,-4.7929,-13.444,12.287,-0.00026851,0.0019415
878,17.56,0.017908,-0.039004,-0.059213,-0.013446,0.13071,0.048779,-0.0012101,0.033222,-0.040665,0.095855,0.0067775,-0.018095,0.0074266,0.016131,0.015501,0.0090397,0.0065127,0.0012196,0.00048205,-0.004568,-0.013717,-0.0070321,-0.0077853,11.709,-11.326,16.517,53.725,35.866,-2.287,-12.51,12.198,-7.7427e-05,0.0022667
879,17.58,0.0084741,-0.034532,-0.034475,0.0089122,0.10128,0.058307,-0.0044801,0.024844,-0.03799,0.076577,0.011493,-0.0038838,0.0010482,0.02695,0.011855,0.0065364,0.0091898,-0.00051274,-0.0017893,-0.0028862,-0.012403,-0.0046016,-0.0048678,12.801,-10.944,17.571,54.36,37.208,0.96305,-12.079,17.186,0.00054977,0.0031295
880,17.6,-0.035259,-0.025785,-0.015471,0.043702,0.057646,0.057581,0.024177,-0.0074457,-0.028631,0.04417,0.0099723,0.013813,0.0027246,0.023392,0.015874,0.0034434,0.01558,0.0042557,0.0025563,0.0065081,0.0046368,0.00869,0.0092276,13.142,-12.367,17.201,54.622,36.251,2.3281,-12.666,15.472,-0.00041716,0.001577
881,17.62,-0.072119,-0.0050043,0.012968,0.06365,0.025124,0.045395,0.050686,-0.034457,-0.0058779,0.020397,0.0024985,0.022875,0.010581,0.012617,0.020354,0.0028333,0.018779,0.0023486,0.005542,0.009146,0.011487,0.014719,0.012618,12.972,-14.102,16.521,54.865,35.266,1.6494,-13.871,16.922,-0.0016307,-0.00111
882,17.64,-0.05117,0.029752,0.050654,0.063306,0.010899,0.036838,0.042445,-0.017666,0.030609,0.014305,-0.002219,0.018956,0.026449,0.0029011,0.016588,0.01304,0.007669,-0.0037899,0.0020282,0.0039506,0.0042152,0.0076714,0.0048299,13.01,-14.263,16.777,54.745,32.936,1.1394,-13.715,15.091,0.00016463,-0.0018331
883,17.66,-0.00045958,0.070018,0.081933,0.053906,0.0098585,0.022431,0.017878,0.024453,0.071608,0.015798,-0.0018925,0.0099472,0.032714,0.0032691,0.0093394,0.018998,0.00013756,-0.002608,-0.0028326,0.00017481,-0.0056723,-0.0028224,-0.0021548,13.594,-12.935,17.358,54.898,32.15,1.3903,-12.091,14.578,0.0017335,-0.0032925
884,17.68,0.034255,0.10273,0.10553,0.039442,0.021955,-0.0030326,0.0043437,0.054837,0.10388,0.018889,0.00090916,0.0055249,0.024022,0.013841,0.0059861,0.0087841,0.011103,-0.00046511,-0.0055273,-0.0049184,-0.013305,-0.010283,-0.0073179,13.81,-11.76,17.82,54.186,28.498,1.8109,-11.019,15.057,0.0025761,-0.0034788
885,17.7,0.042008,0.11345,0.11647,0.038024,0.024019,-0.022466,0.0076659,0.060743,0.11393,0.0087643,0.0020376,0.0068698,0.012201,0.022294,0.0062109,-0.0019853,0.023789,-0.0042663,-0.0064193,-0.009678,-0.010998,-0.01091,-0.0093429,12.745,-12.081,16.256,50.667,24.239,1.0389,-11.16,10.387,0.001647,-0.0031006
886,17.72,0.03166,0.098301,0.10055,0.061146,0.0080004,-0.023812,0.016545,0.044858,0.098568,-0.013551,0.0050545,0.0048874,0.0018364,0.028505,0.0044026,-0.0028317,0.026381,-0.0040175,-0.004046,-0.0056705,-0.00073045,-0.0016223,-0.00060626,10.674,-12.195,14.234,47.114,32.938,0.83789,-11.124,10.211,-0.00099432,-0.0043
887,17.74,0.011213,0.064818,0.073856,0.086969,-0.0098604,-0.012367,0.022665,0.021939,0.065197,-0.029969,0.005396,-0.00027298,0.00013704,0.02224,0.0055399,0.0078398,0.016274,0.0026704,0.00040435,0.0054844,0.012097,0.011531,0.012234,9.8346,-11.662,13.4,44.413,34.937,1.3275,-11.037,5.8211,-0.0010855,-0.0030023
888,17.76,-0.0049905,0.026719,0.063456,0.086376,-0.0094629,-0.00065973,0.020025,0.0031498,0.028312,-0.021708,-0.0041516,-0.0042939,0.0038772,0.006177,0.014459,0.019172,0.0030235,0.0011865,-0.00088,0.0042501,0.0034321,0.0048996,0.0048656,9.4976,-10.119,13.545,41.017,29.565,1.5742,-9.7917,6.4671,8.5638e-05,-0.0014616
889,17.78,-0.0034631,-0.0007216,0.056133,0.062761,0.014719,0.0052044,0.0080591,-0.0046814,0.0017087,0.0099933,-0.013864,-0.0073099,0.0056833,-0.0034218,0.021474,0.020347,0.0016785,-0.0039837,-0.0013095,-0.0016576,-0.0071197,-0.0039252,-0.0051102,8.6406,-6.7873,12.245,35.133,26.678,2.0505,-8.2784,3.9038,0.0018316,-0.00035145
890,17.8,0.00035108,-0.01177,0.027368,0.041726,0.040964,0.011022,-0.0064442,-0.0059001,-0.0114,0.036563,-0.012244,-0.0076067,0.0019111,-0.0076328,0.022982,0.016603,0.0089497,-0.0010888,-0.00033886,0.00042874,-0.0026105,-0.00026479,-0.0016033,6.7497,-4.0901,8.5579,26.347,22.371,1.2136,-8.8335,0.12653,0.0026661,0.0010255
891,17.82,-0.0018931,-0.011064,-0.013949,0.024807,0.061544,0.01821,-0.021315,-0.0096478,-0.01342,0.050095,-0.0013883,-0.0068686,-0.0093482,-4.0674e-05,0.014222,0.014185,0.019295,0.0019694,-0.0041712,-0.0030316,-0.0066739,-0.0045336,-0.004664,4.4454,-1.8846,5.1224,17.661,16.29,-0.064707,-9.4715,-1.5439,0.0010419,0.00072467
892,17.84,-0.0082973,-0.0024488,-0.045798,0.0092601,0.073972,0.023584,-0.023555,-0.021764,-0.0066309,0.059991,0.0064543,-0.0052401,-0.018531,0.0088611,0.00093985,0.014533,0.024988,0.001308,-0.0012299,-0.0016841,-0.0021263,-0.00045882,-0.0032997,3.3707,0.12279,3.3353,11.404,8.8976,-0.9093,-9.457,-6.4896,-0.00023396,0.00034845
893,17.86,-0.023101,0.0093008,-0.053101,-0.0047163,0.072951,0.028513,-0.013943,-0.040448,0.0055258,0.066606,0.0081685,-0.005852,-0.016674,0.0042153,-0.00048637,0.013527,0.026924,0.0026665,0.0073337,0.0080865,0.0075127,0.0099772,0.0068426,3.375,1.7538,3.4034,9.2695,5.1324,-0.08702,-7.8516,-3.4873,-0.0010999,-0.00041012
894,17.88,-0.037579,0.020718,-0.031013,-0.020323,0.058267,0.039109,-0.0080639,-0.049384,0.019616,0.060426,0.005941,-0.0066639,-0.0075394,-0.0056465,0.0062616,0.01212,0.026625,0.0040208,0.0067933,0.00917,0.00689,0.0093611,0.0074839,4.6863,2.8702,4.3406,10.118,5.4413,1.2938,-7.0111,-4.9575,-0.0001747,-0.00077002
895,17.9,-0.045281,0.028707,0.008877,-0.02587,0.028386,0.048213,-0.0039754,-0.044875,0.029624,0.039975,0.0026874,-0.0011377,-0.0016234,-0.012492,0.012222,0.016706,0.015025,0.0015024,0.0012406,0.003967,0.00039049,0.0027482,1.5614e-05,4.6857,2.2778,3.8711,10.285,10.731,0.44208,-8.1644,-4.6516,0.0017457,-0.00056319
896,17.92,-0.034048,0.027883,0.043545,-0.019731,-0.0023325,0.041679,0.0035479,-0.029107,0.029196,0.021038,0.0022842,0.0066355,-0.0013604,-0.01099,0.012671,0.019905,0.0033053,-0.0018613,-0.0015029,-0.00067225,-0.0055464,-0.0033456,-0.0054239,3.7978,1.9232,2.0149,9.1964,11.988,-0.71567,-9.1949,-6.4225,0.001558,4.198e-05
897,17.94,-0.0044218,0.015295,0.053665,-0.0032681,-0.02869,0.019488,0.011803,-0.0042137,0.016893,0.00029001,-0.0016997,0.011882,-0.0027096,-0.0056358,0.012097,0.012794,0.0017168,-0.0012821,-0.00051887,-0.000298,-0.0032586,-0.0018299,-0.0016669,3.0872,3.0064,1.0339,7.0867,7.7029,-1.3029,-9.742,-9.1063,-7.843e-05,-0.00038112
898,17.96,0.028574,-0.0016612,0.036545,0.023454,-0.047571,-0.012261,0.018499,0.02384,-7.6587e-05,-0.022698,-0.0058801,0.0068601,-0.00034015,0.001332,0.0087635,0.0044718,0.0032372,0.0014356,-0.00067059,0.0023634,0.0028237,0.0022243,0.0047849,2.7417,6.0174,0.93714,3.3877,5.6951,-1.6753,-8.6552,-8.7569,-0.00065337,-0.00070469
899,17.98,0.061715,-0.0099812,0.0086822,0.039818,-0.048457,-0.045919,0.019911,0.051039,-0.0095286,-0.030801,-0.0038908,-0.0034694,0.0061766,0.0096814,0.00046593,0.00077112,0.0020113,0.0010561,-0.0028511,0.0012784,0.0067049,0.0026565,0.0053559,2.7426,8.7827,0.50721,-0.13669,3.667,-1.2541,-7.5571,-12.249,0.0008184,0.00096976
900,18.0,0.093925,-0.0035203,-0.009037,0.033962,-0.034893,-0.067851,0.011097,0.075488,-0.0035347,-0.023919,-0.0019355,-0.0064034,0.0067654,0.014889,-0.0046101,-0.0010602,-0.0010267,-0.00068041,-0.0042146,-0.0040698,0.0020559,-0.002687,-0.00044303,1.7185,8.8163,-0.63942,-2.5126,2.9185,-1.2726,-8.3272,-10.423,0.0016172,0.00065872
901,18.02,0.10542,0.011372,-0.0071611,0.0099187,-0.020295,-0.066598,-0.0020126,0.083409,0.01041,-0.013834,-0.0022392,-0.0052129,0.005965,0.017788,-0.0074882,-0.00082499,-0.0032065,-0.00087674,-0.0059177,-0.010283,-0.0064022,-0.012816,-0.0067898,1.0254,7.4778,-2.3449,-4.6512,4.6142,-1.5762,-9.246,-13.019,0.0010088,-0.00034662
902,18.04,0.078654,0.016242,0.0067136,-0.019528,-0.013494,-0.042205,-0.004598,0.059148,0.014885,-0.0088327,-0.0032192,-0.0021434,0.0094242,0.014138,-0.0035025,-0.0020034,-0.0050408,-0.00051641,-0.0044249,-0.0089642,-0.0083758,-0.011854,-0.0065057,-0.29281,6.5719,-3.6185,-7.2112,5.5792,-0.29342,-9.2663,-12.821,0.0015475,0.0015654
903,18.06,0.036004,0.0035182,0.012603,-0.038264,-0.019686,-0.0043799,6.278e-05,0.013135,0.0021557,-0.013889,-0.0013331,0.0013903,0.011164,0.0070703,0.004551,-0.0047077,-0.0054957,-0.00079056,6.1311e-05,-0.0019047,-0.0027792,-0.0025593,-0.0027394,-0.67669,7.6515,-3.2881,-10.259,15.841,2.1872,-8.5913,-13.045,0.00011008,0.0011342
904,18.08,-0.0038109,-0.014054,-0.00067126,-0.03993,-0.033563,0.032344,0.0078982,-0.034602,-0.015313,-0.022825,0.0019559,0.006753,0.010233,0.003539,0.0060057,-0.00051142,-0.011792,0.00018638,0.0063728,0.0072875,0.007226,0.0087965,0.0068489,-0.59186,9.7874,-3.1163,-13.581,28.061,4.3694,-7.2293,-14.298,-0.0021992,-0.00068297
905,18.1,-0.034835,-0.021649,-0.025711,-0.035223,-0.034336,0.045379,0.014506,-0.066009,-0.021742,-0.023174,0.004694,0.011088,0.0065608,0.002759,0.0034706,0.0068507,-0.019009,0.0020768,0.0092712,0.011928,0.015083,0.014468,0.013311,-2.08,10.864,-4.6253,-17.971,23.817,3.9753,-7.0563,-13.774,-0.00064766,-0.00023459
906,18.12,-0.034228,-0.01148,-0.046824,-0.040228,-0.014382,0.037144,0.0049216,-0.063879,-0.010228,-0.0068411,0.0049074,0.009447,0.0054827,0.0014221,0.0037863,0.0043576,-0.015104,0.0026734,0.0060362,0.0071463,0.008948,0.0081867,0.0073493,-2.9958,10.134,-6.6693,-22.073,15.372,1.6643,-7.4283,-19.215,0.0022432,0.00083137
907,18.14,-0.0065994,0.0089242,-0.048659,-0.052976,0.012102,0.018297,-0.017379,-0.033038,0.010536,0.022062,0.0015294,0.0061705,0.0060343,-0.0029784,0.006109,-0.0030227,-0.0098148,0.001412,0.0038627,0.0020894,-0.00090444,0.00087985,-0.00026647,-3.5912,9.1897,-7.4935,-23.237,13.683,-0.32216,-7.3402,-19.098,0.0019019,0.00086565
908,18.16,0.020424,0.01731,-0.031016,-0.05994,0.030678,-0.0063842,-0.034206,-0.0010805,0.018077,0.04563,-0.0022937,-0.00030149,0.0040254,-0.00065921,0.00025004,-0.0043964,-0.0085698,-0.00070666,0.00063375,-0.0033661,-0.0059635,-0.0066741,-0.0065321,-2.9292,8.7865,-5.6622,-21.832,18.09,-0.74519,-6.2985,-20.897,-0.00013254,-0.00029691
909,18.18,0.027948,0.0023859,-0.012757,-0.043772,0.025813,-0.023878,-0.035814,0.011259,0.0020689,0.045151,-0.0066388,-0.0061925,-0.00046283,0.0043558,-0.0073231,-0.0027214,-0.0080872,-0.0024079,-0.0041344,-0.0061165,-0.0069808,-0.009607,-0.0074541,-1.635,8.3359,-3.693,-20.462,15.549,-0.048036,-4.1682,-20.011,-0.0016206,-0.00088128
910,18.2,0.010903,-0.022524,-0.0051623,0.00016762,-0.0075507,-0.027739,-0.02147,0.0027001,-0.022927,0.017882,-0.0090322,-0.011071,-0.0044549,0.0048491,-0.0073835,-0.0046245,-0.0041197,-0.0012884,-0.0034245,-0.00061252,0.0022154,-0.0023237,-0.0012326,-1.5122,7.5528,-3.2681,-20.293,5.4101,-0.54261,-3.804,-20.261,-0.0019337,-0.00055484
911,18.22,-0.014215,-0.035251,-0.0055706,0.043789,-0.043846,-0.027196,-0.0030204,-0.017162,-0.033933,-0.016528,-0.0095977,-0.0158,-0.0064903,0.0030783,-0.0052319,-0.0071046,0.00048462,0.00051899,-0.0014294,0.0023521,0.0067247,0.0036709,0.0024875,-2.2506,5.2969,-4.0083,-20.533,0.036762,-1.8996,-4.1417,-22.206,-0.00021704,0.00058611
912,18.24,-0.021121,-0.024708,-0.00010853,0.055869,-0.052507,-0.031756,0.0016782,-0.025095,-0.023865,-0.029398,-0.0065594,-0.014163,-0.00972,-0.0022423,-0.0033922,-0.005283,-0.001531,0.0011925,-0.0021727,5.623e-05,0.0059009,0.0019921,0.0022135,-2.3991,3.7047,-4.63,-20.286,-1.8827,-1.9359,-4.4231,-19.708,0.0013389,0.00079913
913,18.26,-0.0023572,-0.0037691,0.020515,0.03316,-0.034738,-0.039081,-0.010855,-0.015104,-0.0050308,-0.016718,-3.0244e-05,-0.0061417,-0.012248,-0.0074418,-0.0040767,-0.00051271,-0.0076355,0.0015298,-0.002117,0.00034819,0.004203,0.0003297,0.00091395,-2.159,3.7341,-3.9989,-20.353,-4.2819,-0.73042,-4.45,-20.861,0.0013103,0.00021821
914,18.28,0.021332,0.0098524,0.038207,0.0021554,-0.0093723,-0.042174,-0.029965,-0.00033476,0.008057,0.0045887,0.0055161,0.0034372,-0.013781,-0.013047,-0.0041593,0.0013177,-0.012746,-0.0010692,-0.0035005,6.6722e-05,-0.0002086,-0.0029524,-0.003177,-2.3168,4.397,-3.3401,-20.437,1.5226,1.277,-3.3827,-16.597,-0.0012262,-0.00093855
915,18.3,0.023937,0.011526,0.030968,-0.011278,0.0035694,-0.034335,-0.045535,0.002712,0.0095517,0.012045,0.01013,0.0096713,-0.012381,-0.015752,-0.0034972,-0.0019169,-0.0091984,-0.0034146,-0.0052865,-0.0044531,-0.005414,-0.0066209,-0.0072145,-2.8476,5.1808,-3.6257,-21.726,-0.20065,3.3208,-3.3411,-16.924,-0.0039864,-0.0020983
916,18.32,-0.0021975,0.0068914,0.0021942,-0.0042768,0.00069987,-0.022219,-0.042703,-0.018116,0.0055002,0.00017611,0.013949,0.013053,-0.0087598,-0.017169,-0.0060275,-0.0055877,-6.6436e-06,-0.0020794,-0.0024886,-0.0041216,-0.0038793,-0.0036811,-0.0046017,-4.5831,4.0959,-5.6042,-24.755,-11.385,3.7284,-4.5206,-16.682,-0.0026428,-0.0011175
917,18.34,-0.043358,0.0045497,-0.024377,0.0041313,-0.004816,-0.014416,-0.025521,-0.051827,0.0048136,-0.0099636,0.010944,0.013522,-0.0038122,-0.016514,-0.012522,-0.0049482,0.0050256,0.0011166,0.0019399,0.0012308,0.0050255,0.0022781,0.00072801,-5.5478,2.4304,-6.3296,-25.396,-14.241,4.1821,-5.4684,-15.613,0.00037817,0.00063302
918,18.36,-0.064805,0.0066783,-0.025835,-0.0012832,-0.0063947,-0.0066509,-0.01896,-0.072281,0.0083943,-0.0079214,0.000377,0.0082493,0.0027582,-0.012369,-0.020094,-0.0012039,0.0031431,0.0021465,0.0046929,0.0051067,0.0071307,0.0042208,0.0016934,-5.4706,1.9546,-5.0545,-24.547,-17.758,4.7372,-4.9431,-16.726,0.0016166,7.8906e-05
919,18.38,-0.054028,0.0071848,-0.0051971,-0.018607,-0.0031129,0.0010905,-0.030746,-0.067024,0.010594,-0.0025217,-0.0076658,-0.0023503,0.0090483,-0.011081,-0.018038,-0.0031093,-0.001984,0.0008317,0.0057405,0.0064394,0.0074588,0.0046464,0.0018503,-4.8037,2.2432,-3.9637,-24.191,-19.784,5.1154,-3.362,-14.152,0.00013953,-0.00070835
920,18.4,-0.037771,0.0083456,0.012524,-0.030327,0.00030932,0.0024274,-0.044892,-0.049621,0.011723,0.00060803,-0.0090972,-0.010831,0.0097357,-0.0085235,-0.0089168,-0.010196,-0.0053938,-0.00070722,0.003398,0.0035462,0.0031612,0.0036474,0.00085947,-4.5732,2.1715,-3.6931,-23.941,-21.768,5.2614,-2.615,-16.746,-0.00099814,-0.0009658
921,18.42,-0.034319,0.016076,0.013733,-0.024947,-0.0032274,-0.0089419,-0.044284,-0.038617,0.017035,-0.0056103,-0.0066299,-0.010702,-0.001751,0.00071998,-0.0033496,-0.014034,-0.011638,-0.0025342,-0.0019824,-0.0020236,-0.0025726,-0.0017453,-0.0042344,-5.7025,0.74693,-5.0534,-24.499,-14.881,3.8254,-3.4505,-16.393,-0.0010639,-0.0028948
922,18.44,-0.040831,0.029042,0.0062556,-0.0088026,-0.013438,-0.026613,-0.029263,-0.03604,0.027223,-0.018045,-0.00018993,-0.0070526,-0.014499,0.010717,-0.0024223,-0.013468,-0.018822,-0.0029415,-0.0054309,-0.006786,-0.0047504,-0.0062557,-0.0078772,-5.8744,-0.99364,-5.9206,-24.142,-9.2435,3.0585,-4.8617,-18.843,-0.0002341,-0.0032653
923,18.46,-0.04194,0.041458,0.0066076,0.0086997,-0.025945,-0.042178,-0.018348,-0.030637,0.037255,-0.026287,0.0082236,-0.0058425,-0.016963,0.0099132,0.0014461,-0.013684,-0.0225,0.00014001,-0.0026527,-0.0048902,-0.0019268,-0.0035545,-0.0041842,-4.9238,-1.679,-4.3348,-21.449,6.4833,4.3434,-4.8978,-17.535,0.002934,0.00010926
924,18.48,-0.02956,0.048333,0.027807,0.015779,-0.034594,-0.048711,-0.022939,-0.014631,0.043589,-0.030096,0.014804,-0.0064446,-0.010068,0.0020772,0.0049697,-0.014593,-0.024989,0.0044561,0.0036303,0.0034199,0.0057076,0.0046329,0.0039615,-3.1279,-1.8465,-1.6054,-17.318,27.719,6.5284,-4.2053,-13.658,0.0025213,0.0021922
925,18.5,-0.022726,0.054476,0.058856,0.012709,-0.037593,-0.047626,-0.033459,-0.0015959,0.052108,-0.032573,0.016017,0.00084291,-0.0017959,-0.002047,4.1244e-05,-0.013489,-0.023237,0.0023692,0.0034898,0.00592,0.0071686,0.006514,0.0054373,-1.6984,-2.5267,-0.11842,-13.746,24.796,8.1408,-4.8954,-13.157,-0.00028812,-0.0014453
926,18.52,-0.030823,0.061184,0.077901,0.011869,-0.034925,-0.046016,-0.032663,-0.005689,0.061737,-0.038592,0.010312,0.016873,0.0016602,-0.003605,-0.0093674,-0.012877,-0.01449,-0.0032005,-0.0014148,0.00044994,0.00453,0.0015333,0.0004891,-2.0911,-4.3128,-0.32898,-11.957,21.484,8.0445,-6.5028,-10.028,0.00050718,-0.0038523
927,18.54,-0.044214,0.05817,0.07391,0.020779,-0.03175,-0.041751,-0.024991,-0.021607,0.059806,-0.046083,0.0014283,0.025006,0.0071696,-0.0073429,-0.017404,-0.015121,-0.0014574,-0.0037487,-0.0034303,-0.0053337,-0.00079879,-0.0036747,-0.0047236,-2.7757,-6.0198,-0.78616,-10.846,18.507,7.3092,-7.338,-12.281,0.0017886,-0.0025575
928,18.56,-0.04995,0.039587,0.05265,0.034003,-0.028185,-0.032138,-0.022433,-0.036554,0.042664,-0.045389,-0.0072342,0.018954,0.017877,-0.012379,-0.023022,-0.017094,0.0084433,-0.00064163,-0.0023109,-0.0041569,-0.0042222,-0.0058481,-0.0081499,-2.9388,-6.2027,-0.47085,-10.799,13.321,6.8326,-6.6971,-10.187,0.0017955,-0.0010641
929,18.58,-0.049588,0.010606,0.030958,0.035577,-0.013727,-0.024224,-0.027879,-0.043537,0.01381,-0.032119,-0.011675,0.0044681,0.02422,-0.013095,-0.027412,-0.014054,0.0078517,0.00079595,0.00088759,0.0018471,-0.00069027,-0.00079467,-0.0038301,-3.0066,-5.2631,0.3727,-11.182,9.6064,7.1446,-5.2795,-11.247,0.00054551,0.00074294
930,18.6,-0.056754,-0.014676,0.0087594,0.026749,0.0084946,-0.019538,-0.037234,-0.043862,-0.012928,-0.013629,-0.010116,-0.0074152,0.018109,-0.0092174,-0.027034,-0.0098948,0.0019424,-0.00027447,0.0021852,0.0043505,0.006591,0.004786,0.0028334,-3.3639,-3.8826,0.44806,-12.226,9.9543,7.2285,-4.3391,-11.922,-0.001502,-3.1301e-05
931,18.62,-0.06924,-0.021869,-0.018957,0.016607,0.027428,-0.015311,-0.043124,-0.04384,-0.021312,0.0049142,-0.0073018,-0.010162,0.00065586,-0.0025078,-0.015728,-0.012028,-0.001663,0.0001293,0.00079261,0.0023274,0.0063386,0.0042994,0.0013819,-4.494,-4.204,-0.74538,-14.391,11.514,5.1346,-4.4834,-11.873,-0.00062815,-0.00099133
932,18.64,-0.076784,-0.010452,-0.038681,0.0053746,0.037341,-0.010583,-0.039838,-0.047271,-0.010899,0.019771,-0.0039539,-0.010812,-0.018756,0.0019514,-9.7028e-05,-0.016174,-0.006644,0.0011492,0.00010274,-0.001427,-0.00076559,-0.00071413,-0.0046558,-5.5461,-5.8728,-2.3877,-15.476,6.8754,3.2907,-5.0796,-15.946,0.0015823,0.00091349
933,18.66,-0.079928,0.003471,-0.033498,-0.0095485,0.035963,-0.0036863,-0.031832,-0.053586,0.0015537,0.022889,0.0029524,-0.014906,-0.028264,-0.00034126,0.010428,-0.0147,-0.01466,0.0018541,0.0020366,-5.2158e-05,-0.0033563,0.00021615,-0.0028791,-5.3449,-6.1568,-2.0986,-14.665,5.3131,2.7399,-5.3135,-13.885,0.0023902,0.0020426
934,18.68,-0.075254,-0.0015064,-0.0092584,-0.022505,0.026195,0.0042763,-0.02663,-0.05217,-0.0057187,0.011293,0.0091926,-0.01722,-0.029698,-0.0061667,0.013095,-0.0084984,-0.022473,0.0029629,0.0037672,0.0040282,0.0013169,0.0063042,0.0031591,-4.5536,-4.4619,-0.41906,-13.244,6.7587,2.9478,-4.3593,-15.271,-0.0007517,0.0008289
935,18.7,-0.065159,-0.031775,0.0057707,-0.020172,0.0032477,0.013373,-0.024236,-0.042756,-0.035666,-0.014566,0.012802,-0.013921,-0.025292,-0.0095058,0.0058732,-0.0032276,-0.023439,0.00083802,0.001358,0.0031893,0.0029999,0.0058874,0.0016327,-3.915,-2.234,-0.61124,-13.138,9.5273,3.5332,-4.1486,-12.377,-0.005849,-0.0010181
936,18.72,-0.05784,-0.063425,-0.012097,-0.0014384,-0.021006,0.01229,-0.014561,-0.032309,-0.064187,-0.037573,0.011801,-0.0022937,-0.016497,-0.013443,-0.002213,-0.0052443,-0.010448,-0.0027785,-0.003162,-0.00056856,-0.0010051,0.0009976,-0.0031104,-4.4489,-0.68324,-2.5903,-14.778,13.648,3.3,-6.159,-12.115,-0.0041116,7.4075e-06
937,18.74,-0.047661,-0.071015,-0.046639,0.0083155,-0.027087,-0.0084667,0.0021547,-0.020197,-0.069938,-0.040464,0.0070131,0.01276,-0.0082824,-0.01713,-0.010519,-0.0123,0.010162,-0.0020757,-0.0056123,-0.0064067,-0.0053855,-0.0067411,-0.0079815,-5.995,0.7144,-4.967,-16.87,12.602,2.9359,-8.2859,-12.488,-0.00044815,0.0019756
938,18.76,-0.022633,-0.051805,-0.066581,-0.0087771,-0.015754,-0.03196,0.0063272,0.0020139,-0.049062,-0.023307,0.0024108,0.018397,0.0041495,-0.016731,-0.025471,-0.012768,0.019992,0.0018762,-0.0012541,-0.006354,-0.0056816,-0.0073597,-0.0065829,-6.3528,2.4256,-5.7762,-18.154,10.548,3.0551,-8.8855,-10.726,0.0028888,0.0032376
