,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
212,4.24,-0.0095426,0.10649,0.11645,0.010323,-0.10602,0.0011468,0.04234,-0.011584,0.10629,-0.10073,-0.0008795,-0.016264,-0.012613,0.011212,0.023977,0.067917,0.09948,-0.0010904,0.0020925,0.0033498,0.005963,0.0078833,0.0023537,10.285,4.4373,8.8308,13.362,126.48,0.54348,-18.154,30.496,0.0032785,-0.0037013
213,4.26,0.010276,0.12306,0.097515,0.062629,-0.04493,-0.044282,0.012026,-0.0031968,0.12363,-0.049822,-0.0035341,-0.035506,-0.019298,0.022657,0.048162,0.065529,0.072518,0.0020606,-0.0020378,-0.00018386,-0.00065846,1.8638e-05,-0.0006212,12.482,2.9658,12.372,16.693,121.57,2.0867,-16.407,29.739,0.0063313,-0.0029027
214,4.28,0.052472,0.15208,0.097976,0.089111,0.041178,-0.07539,-0.049247,0.024982,0.15196,0.02976,-0.0030151,-0.036289,-0.024513,0.031946,0.068608,0.063424,0.03839,0.004289,-0.00071885,0.0025078,0.0024822,0.0020333,0.0035854,15.414,0.37128,16.633,23.124,121.96,4.4378,-15.938,32.24,0.0056899,-0.0023236
215,4.3,0.053611,0.16613,0.13849,0.10264,0.10177,-0.062751,-0.097784,0.016634,0.16553,0.096326,0.0019458,-0.018727,-0.022162,0.038367,0.074916,0.054626,0.02045,0.0013549,-0.0018576,-0.00027361,0.00078287,0.0030448,-4.0135e-05,17.938,-3.7242,19.658,29.611,130.12,6.3741,-17.041,35.55,0.0033554,-0.0022623
216,4.32,-0.044353,0.13879,0.17459,0.14276,0.10795,-0.015497,-0.085967,-0.071271,0.13755,0.10949,0.0064647,0.00083353,-0.0032679,0.039717,0.065866,0.044885,0.02126,0.00061893,-0.0023844,0.0010357,0.00087558,0.0077224,-0.0011558,19.887,-7.507,20.835,33.456,138.09,7.3076,-18.358,34.511,-6.2479e-05,-0.0031588
217,4.34,-0.17856,0.071841,0.17175,0.19973,0.087765,0.039128,-0.042958,-0.18272,0.071573,0.09696,0.0068212,0.016565,0.025317,0.041356,0.043207,0.040885,0.035248,0.00067694,0.00095244,0.013858,0.013983,0.018868,0.0087998,20.109,-7.0848,20.051,35.15,143.99,7.9147,-19.778,37.399,-0.0051121,-0.0057006
218,4.36,-0.22236,0.0042434,0.13632,0.22542,0.096011,0.078411,-0.034821,-0.22599,0.0052014,0.12323,0.0035926,0.031998,0.055041,0.036326,0.025072,0.031077,0.047855,-0.0047891,-0.0052307,0.0099428,0.0055174,0.008816,-0.0016665,19.447,-2.5469,17.899,32.785,143.86,8.738,-20.734,33.815,-0.0019766,-0.0039465
219,4.38,-0.15896,-0.036531,0.066368,0.19184,0.16003,0.067004,-0.065644,-0.17888,-0.03413,0.20712,-0.0003765,0.042717,0.073765,0.032947,0.014529,0.021835,0.041702,-0.0030143,-0.0053441,0.0063455,-0.00050838,0.0015581,-0.008438,17.037,3.6306,13.585,26.084,141.51,8.0973,-21.102,31.752,0.0021278,-0.0002401
220,4.4,-0.066121,-0.048591,-0.017928,0.12277,0.22047,0.027782,-0.093838,-0.089021,-0.045933,0.26603,-0.0037944,0.045935,0.073329,0.039118,0.011663,0.015249,0.026134,0.0028798,0.0028942,0.012063,0.0088553,0.0090024,0.0030095,13.18,8.353,7.2696,18.429,136.99,4.9633,-21.577,24.7,0.0005142,0.001386
221,4.42,-0.0064878,-0.048789,-0.076605,0.068225,0.20224,0.01152,-0.078528,-0.024908,-0.048711,0.22829,-0.0056099,0.040618,0.061811,0.040288,0.024983,0.007242,0.01008,-0.00013082,-0.00070093,0.0062347,0.00085035,0.0032362,0.0012821,9.4726,10.507,2.0741,11.673,127.86,-0.13824,-21.342,15.586,0.00021114,0.002948
222,4.44,0.018198,-0.065908,-0.079809,0.025544,0.10241,0.030272,-0.020557,-9.2088e-05,-0.068306,0.11115,-0.003573,0.020413,0.041983,0.044499,0.034971,0.0097706,-0.011601,0.0019282,0.0032153,0.0056598,0.0024827,0.0040005,0.004489,6.3932,11.581,-0.97787,7.4006,117.22,-4.6088,-20.501,10.965,-0.001575,0.0039905
223,4.46,0.035371,-0.10396,-0.048606,-0.020578,-0.025827,0.054548,0.061552,0.0060482,-0.10655,-0.023978,-0.0015633,-0.0054579,0.022135,0.048612,0.038772,0.017837,-0.031906,0.0070861,0.008889,0.0066665,0.010085,0.01132,0.01268,3.2328,14.768,-4.7375,2.3286,106.66,-7.6926,-19.168,2.8882,-0.0022842,0.0062459
224,4.48,0.089418,-0.13999,-0.04832,-0.07332,-0.11949,0.053223,0.1217,0.038382,-0.14154,-0.1095,-0.0015039,-0.02017,0.007524,0.045193,0.042112,0.016756,-0.034707,-0.0010309,-0.0017266,-0.0082746,-0.0072947,-0.0036167,0.00015845,-1.0649,21.364,-10.703,-7.6084,96.822,-10.911,-18.068,-0.17477,-0.0013682,0.0058163
225,4.5,0.19837,-0.15253,-0.10538,-0.13377,-0.15485,0.03089,0.11815,0.13938,-0.15187,-0.13697,-0.00095289,-0.022948,-0.0055976,0.038398,0.03545,0.014816,-0.027217,-0.0042954,-0.0022993,-0.013426,-0.015759,-0.0099864,-0.0011676,-6.9182,28.517,-19.442,-20.188,86.374,-13.834,-17.772,-8.4978,-0.00057401,0.0044541
226,4.52,0.28728,-0.14057,-0.19228,-0.2035,-0.13372,-0.023723,0.10106,0.24672,-0.13711,-0.11658,-0.0026084,-0.016282,-0.012698,0.022485,0.017958,0.014575,-0.0084632,-0.00088004,-0.00066348,-0.014294,-0.012693,-0.016171,-0.0022808,-13.103,33.142,-28.518,-31.899,77.9,-16.33,-17.506,-14.149,-0.002527,0.0033318
227,4.54,0.31698,-0.11555,-0.25848,-0.26196,-0.10968,-0.066414,0.1005,0.29317,-0.11148,-0.095015,-0.0053261,-0.005651,-0.011705,-0.0013887,-0.0025997,0.014384,0.019704,-0.0033234,-0.0033399,-0.018786,-0.016429,-0.026329,-0.0096915,-16.456,33.739,-32.288,-38.935,91.239,-17.119,-15.907,-16.859,-0.0040765,0.0027299
228,4.56,0.28922,-0.087193,-0.25742,-0.2822,-0.14098,-0.035566,0.10527,0.27328,-0.083588,-0.11854,-0.0043095,-0.00021351,-0.0052206,-0.028722,-0.01982,0.020331,0.036632,-0.0032181,0.00088923,-0.014033,-0.010641,-0.017268,-0.0031108,-16.186,30.572,-29.389,-38.154,100.66,-14.804,-12.294,-19.271,-0.00054599,0.0044025
229,4.58,0.18786,-0.054544,-0.17869,-0.28391,-0.18499,0.019541,0.1275,0.18176,-0.054015,-0.15373,-0.0014592,0.0033334,-0.0044938,-0.046896,-0.029312,0.025565,0.051498,6.0824e-05,-0.00096858,-0.016404,-0.019763,-0.020023,-0.011197,-12.6,23.675,-22.047,-32.004,85.759,-11.454,-10.165,-15.478,0.00062744,0.00333
230,4.6,0.082111,-0.011558,-0.067785,-0.2523,-0.20327,0.052844,0.13246,0.086731,-0.013367,-0.17126,0.0011749,0.0082833,-0.016011,-0.050513,-0.028891,0.024135,0.059701,0.0018762,0.0052786,-0.0051643,-0.0091398,-0.0084209,-0.0027245,-9.6618,14.647,-15.085,-24.953,76.973,-8.5006,-11.225,-18.311,0.0012263,0.0017458
231,4.62,0.037336,0.040041,0.0053631,-0.1699,-0.18912,0.053626,0.095378,0.043485,0.03828,-0.1619,0.0062644,0.0044842,-0.030684,-0.043763,-0.02123,0.018701,0.048503,0.0015399,0.01139,0.0081557,0.013718,0.012106,0.01577,-7.6384,5.3291,-9.0728,-17.014,70.184,-6.0825,-12.572,-16.406,0.0015555,-0.00028537
232,4.64,0.026251,0.083866,0.03428,-0.072324,-0.11217,-0.0056154,0.043919,0.025828,0.081324,-0.10209,0.0086439,-0.0090733,-0.041603,-0.033441,-0.0095904,0.01091,0.026133,-0.00023839,-0.0019837,-0.0045171,-0.0012316,-0.0031331,-0.0011517,-3.9622,-5.172,-1.0984,-7.0332,65.07,-3.5736,-11.851,-15.47,-0.0014117,-0.0045412
233,4.66,0.03468,0.10046,0.06763,0.024841,-0.0070312,-0.075936,-0.026286,0.02933,0.099141,-0.018173,0.0061931,-0.024283,-0.043925,-0.021543,0.0012208,0.0055989,-0.0027127,-0.00054924,-0.004434,-0.0031543,-0.0020306,-0.0047513,-0.0040139,0.39542,-14.98,7.5903,4.5889,61.972,0.63691,-10.07,-12.579,-0.001967,-0.0063137
234,4.68,0.02834,0.083273,0.10954,0.12637,0.076286,-0.10162,-0.10138,0.014121,0.083126,0.044878,0.0014688,-0.029364,-0.038845,-0.0084153,0.0065047,-0.0046213,-0.024142,-0.0044087,-0.0082703,-0.0046835,-0.0047975,-0.0066782,-0.006685,4.9038,-23.128,16.407,15.677,60.192,7.0512,-8.863,-4.9392,-0.00035664,-0.0042784
235,4.7,-0.067554,0.042207,0.14032,0.22785,0.12105,-0.085298,-0.1342,-0.074697,0.042741,0.074842,-0.0056777,-0.02087,-0.026002,-0.0012685,0.0050788,-0.018496,-0.02848,-0.0033573,-0.015466,-0.010256,-0.0093996,-0.012392,-0.016836,6.8532,-30.918,22.243,22.401,57.766,12.786,-8.2555,-2.3243,0.00082404,-0.00024443
236,4.72,-0.2105,0.0059322,0.15733,0.29537,0.14669,-0.038274,-0.13252,-0.20463,0.0087499,0.10232,-0.010283,-0.010425,-0.0071763,0.0051417,-0.0066067,-0.027965,-0.028181,0.0060357,0.0013442,0.016125,0.02022,0.019626,0.0068583,5.9093,-35.293,22.806,23.134,46.896,16.185,-9.0451,1.537,0.0024459,0.0018274
237,4.74,-0.3272,0.00092662,0.15017,0.297,0.18313,0.017662,-0.13301,-0.31483,0.004305,0.15735,-0.0090027,0.00031628,0.017427,0.0047243,-0.019195,-0.0359,-0.027514,0.004372,0.0092201,0.032037,0.032016,0.034476,0.017564,3.8933,-35.016,19.995,19.216,36.027,18.886,-9.1008,-1.6275,0.0023699,5.4086e-05
238,4.76,-0.38133,0.035569,0.11779,0.23814,0.2292,0.068967,-0.16167,-0.34959,0.037803,0.21947,-0.0021306,0.014732,0.036275,-0.0019207,-0.025865,-0.043746,-0.027933,0.0011908,0.0029547,0.024143,0.019991,0.026078,0.0083066,0.77777,-31.553,16.027,13.398,31.833,19.823,-9.0615,-2.9941,0.00046158,-0.0040289
239,4.78,-0.37419,0.09374,0.08402,0.16162,0.24969,0.082053,-0.17465,-0.32016,0.09252,0.24667,0.0057489,0.029209,0.036906,-0.0016583,-0.02648,-0.050889,-0.033259,0.004573,0.0077158,0.023094,0.023765,0.026817,0.0091953,-1.7122,-26.782,12.907,8.9218,31.908,19.18,-6.7685,-7.3923,0.0013976,-0.0049017
240,4.8,-0.33579,0.14089,0.073264,0.11389,0.20533,0.044733,-0.13136,-0.27052,0.13686,0.20879,0.012313,0.036082,0.030942,-0.0011011,-0.020372,-0.056452,-0.043648,0.001002,0.0044612,0.013857,0.0087402,0.011969,-0.0024526,-2.4393,-24.102,10.046,6.8689,35.86,16.349,-5.7561,-12.935,0.0006633,-0.0041829
241,4.82,-0.23747,0.14846,0.097959,0.09475,0.10757,0.004395,-0.090283,-0.17315,0.14373,0.10855,0.014273,0.030277,0.021319,-0.00019888,-0.016621,-0.055821,-0.060545,-0.0011231,-0.0036223,0.0012471,-0.0033083,-0.00057243,-0.0082141,-3.8388,-23.558,7.1683,6.1456,49.957,10.927,-9.9729,-13.939,-0.00086773,-0.0041699
242,4.84,-0.11348,0.10198,0.14495,0.083289,-0.0054545,-0.034781,-0.060178,-0.050701,0.097658,-0.0083651,0.0096367,0.013385,0.010119,0.00065887,-0.01758,-0.052698,-0.075161,-0.00082396,-0.0023151,0.00074904,0.0032992,0.005499,0.0027533,-6.068,-21.338,3.6935,4.2692,75.352,5.4805,-11.698,-19.49,-0.0045166,-0.0049537
243,4.86,-0.0053712,0.023897,0.15225,0.063621,-0.09108,-0.092891,-0.012358,0.048085,0.023176,-0.10269,0.0040748,-0.0023218,-0.0017405,-0.0012338,-0.019614,-0.054807,-0.073176,-0.0040803,-0.0043398,-0.0036718,-0.00057858,-0.0055752,-0.0036426,-9.9221,-14.973,-1.587,-2.5481,71.54,1.1531,-13.103,-20.37,-0.0036163,-0.0032678
244,4.88,0.091208,-0.043519,0.071119,0.041649,-0.14352,-0.12748,0.027882,0.12454,-0.041764,-0.17832,-0.00066959,-0.0095287,-0.01785,-0.0040759,-0.02642,-0.053569,-0.062342,-0.0015375,-0.0028566,-0.0057032,0.0045415,-0.0049708,0.0010606,-15.974,-5.3112,-9.1928,-14.185,52.941,-2.078,-13.103,-26.29,0.0048726,0.0020061
245,4.9,0.16426,-0.078889,-0.068582,-0.014015,-0.15334,-0.12389,0.050691,0.16928,-0.075631,-0.20668,-0.0048288,-0.014895,-0.02825,-0.012564,-0.039779,-0.046661,-0.048161,-0.00030598,-0.0051687,-0.013436,-0.0049313,-0.012269,-7.6877e-06,-22.078,2.8697,-18.688,-26.862,48.924,-5.8087,-12.719,-30.981,0.0016767,0.0017911
246,4.92,0.20028,-0.077678,-0.1717,-0.13579,-0.12394,-0.08039,0.055091,0.17704,-0.074273,-0.1812,-0.0071807,-0.02188,-0.027596,-0.032795,-0.049646,-0.040487,-0.030171,-0.0042086,-0.0043387,-0.015843,-0.01576,-0.020935,-0.0089197,-27.705,7.0546,-26.855,-37.816,43.161,-10.016,-13.036,-35.236,-0.0010007,0.0014813
247,4.94,0.17103,-0.066278,-0.19588,-0.28497,-0.095735,0.0029712,0.057649,0.14886,-0.066591,-0.14308,-0.006683,-0.027686,-0.025482,-0.057309,-0.055542,-0.029701,-0.015359,-0.0025501,0.0079925,-0.0064273,-0.0047747,-0.0083472,-0.0018975,-31.261,10.201,-32.112,-46.508,30.238,-12.903,-12.208,-40.874,-0.00040833,0.0040069
248,4.96,0.08293,-0.078462,-0.20832,-0.3676,-0.10534,0.088526,0.084668,0.075203,-0.081596,-0.13828,-0.0032791,-0.02537,-0.033963,-0.071093,-0.058913,-0.018979,-0.004333,0.0017672,0.0080561,-0.0098204,-0.010532,-0.014514,-0.009026,-32.065,13.281,-34.332,-51.485,18.947,-13.812,-10.98,-40.696,-0.0040419,0.005047
249,4.98,0.006342,-0.11281,-0.23286,-0.33306,-0.15526,0.13418,0.12024,0.01197,-0.1166,-0.1596,0.00074384,-0.015312,-0.049999,-0.073957,-0.050992,-0.015771,0.0034195,0.0030124,0.0090133,-0.0034488,-0.0079012,-0.0039068,0.00055314,-30.099,14.813,-32.828,-51.705,26.734,-13.783,-8.6837,-45.192,-0.0020886,0.0066191
250,5.0,0.001686,-0.14642,-0.22719,-0.2536,-0.16041,0.084736,0.13,0.015972,-0.14774,-0.13347,0.0010331,-0.010972,-0.062552,-0.068309,-0.042026,-0.019565,0.0012691,0.0027548,0.0089005,0.0051448,0.0058516,0.0094215,0.013348,-26.096,13.575,-28.939,-47.952,26.033,-13.642,-8.4074,-43.773,-0.0017586,0.0047466
251,5.02,0.071375,-0.15342,-0.187,-0.17913,-0.11211,-0.014079,0.077688,0.095327,-0.15037,-0.07014,-0.0036179,-0.01828,-0.060935,-0.059948,-0.035776,-0.023036,-0.013101,0.0023577,-0.00095691,-0.0022479,0.0015491,0.00044627,0.0051846,-21.739,9.012,-24.804,-41.482,31.777,-13.924,-8.7348,-44.341,-0.0017986,0.0020908
252,5.04,0.15302,-0.12602,-0.12696,-0.10092,-0.073622,-0.079967,-0.0027939,0.19126,-0.1215,-0.033825,-0.008347,-0.027951,-0.04919,-0.047765,-0.031588,-0.025117,-0.02905,-0.0015447,-0.0098296,-0.015175,-0.007751,-0.017295,-0.0085004,-17.455,2.8391,-19.537,-33.083,39.71,-12.467,-8.2541,-42.208,-1.7174e-05,0.0037224
253,5.06,0.13528,-0.086262,-0.064165,-0.025606,-0.05085,-0.12225,-0.016174,0.17398,-0.083658,-0.026656,-0.007499,-0.028166,-0.037736,-0.028889,-0.029368,-0.029304,-0.036322,-0.0039865,-0.015903,-0.019299,-0.022893,-0.033637,-0.022283,-12.819,-2.7648,-12.237,-24.292,46.472,-5.9733,-5.7804,-32.634,-0.0014023,0.0041841
254,5.08,0.044655,-0.053076,-0.0071296,0.037403,-0.050784,-0.10866,0.0059245,0.063982,-0.053073,-0.040596,-0.0029119,-0.016963,-0.024033,-0.014228,-0.027347,-0.035032,-0.037626,0.0019205,-0.0061488,-0.0049988,-0.0062801,-0.012361,-0.0057343,-8.1463,-6.9924,-5.1478,-16.753,60.255,2.4018,-6.5701,-26.718,-0.0015914,0.0030101
255,5.1,-0.026187,-0.03704,0.045531,0.069796,-0.053455,-0.028833,-0.012239,-0.048728,-0.039932,-0.059676,0.0022481,0.0012432,-0.0083966,-0.0054129,-0.026531,-0.039667,-0.038903,0.0037113,0.0048109,0.0058023,0.013802,0.013334,0.011593,-6.0938,-9.0849,-1.1271,-12.648,58.988,8.9906,-10.043,-16.523,-0.0018507,0.0018941
256,5.12,-0.092347,-0.041901,0.071772,0.05751,-0.001986,0.029432,-0.048685,-0.14415,-0.045395,-0.021407,0.0075373,0.017198,0.013652,-0.0045977,-0.025016,-0.035521,-0.046692,0.00028003,0.0066189,0.012479,0.020944,0.018985,0.011503,-7.3308,-9.6287,-2.0766,-15.175,56.939,12.866,-12.242,-13.806,-0.0021603,0.00063732
257,5.14,-0.1304,-0.057585,0.035186,0.039489,0.086866,0.043618,-0.0899,-0.19301,-0.059375,0.055119,0.0073181,0.029078,0.03092,-0.0040089,-0.021623,-0.030197,-0.051883,0.0010059,0.0076517,0.016013,0.021227,0.015418,0.0069038,-10.935,-7.5834,-6.9637,-22.753,53.786,14.404,-14.254,-12.446,-0.00085459,0.0016407
258,5.16,-0.14127,-0.07925,-0.064219,0.057129,0.15198,0.027249,-0.12198,-0.20376,-0.079373,0.12603,0.0024365,0.033799,0.037727,-0.0011536,-0.014667,-0.031663,-0.049289,0.0014067,0.0046452,0.0084553,0.0024802,0.0034553,-0.0029759,-14.554,-3.2234,-11.565,-31.046,51.583,15.199,-13.153,-11.216,-0.0015207,0.0034565
259,5.18,-0.15544,-0.094822,-0.13469,0.075515,0.16845,-0.0053583,-0.13283,-0.19466,-0.09347,0.17119,-0.00061451,0.024805,0.040234,0.0044757,-0.011155,-0.032022,-0.046144,0.00097833,0.0022132,0.007724,0.0032736,0.0064306,-0.0026389,-15.586,0.66385,-12.932,-37.011,50.016,15.377,-10.736,-13.096,-0.00125,0.0045478
260,5.2,-0.16744,-0.09193,-0.10568,0.055312,0.12953,-0.021507,-0.13141,-0.16977,-0.090215,0.15883,-0.0017484,0.0089056,0.032699,0.018694,-0.011002,-0.029798,-0.039886,0.0028969,0.00101,0.0095442,0.011216,0.0091736,-0.0028682,-15.799,3.9497,-13.773,-41.848,47.029,14.705,-8.1492,-11.379,-0.00073443,0.0036625
261,5.22,-0.17813,-0.072768,-0.033202,0.020776,0.043563,-0.02904,-0.10373,-0.14612,-0.070706,0.095058,-0.0017728,-0.0035058,0.020903,0.027133,-0.0034839,-0.025577,-0.030212,0.0049452,0.004679,0.008662,0.018703,0.0094362,0.0021057,-17.779,6.2394,-17.11,-47.746,46.064,12.171,-7.8203,-15.448,-0.0009115,0.0013692
262,5.24,-0.14364,-0.047013,0.024856,-0.0038972,-0.062024,-0.035568,-0.071628,-0.11163,-0.045901,0.0043626,-0.0029266,-0.0051695,0.0031034,0.02948,0.0080994,-0.021446,-0.023381,0.0026558,0.005085,0.0072834,0.011984,0.009592,0.0075834,-21.607,9.0265,-22.577,-54.672,47.38,9.1655,-9.0389,-14.822,-0.00078364,0.00026337
263,5.26,-0.073518,-0.034521,0.037938,-0.027627,-0.13904,-0.069284,-0.044411,-0.060551,-0.036272,-0.069148,-0.003833,-0.0022235,-0.0096311,0.023515,0.015519,-0.012244,-0.02093,0.0003936,-0.0062014,-0.0026815,-0.0030809,-0.00071397,-0.0044442,-26.078,14.434,-28.379,-62.863,49.935,8.8105,-9.0076,-14.449,-0.00092964,0.0015181
264,5.28,0.0033302,-0.045328,-0.010497,-0.059548,-0.16399,-0.1296,-0.028159,-0.0017766,-0.047923,-0.11311,-0.0025465,-0.0024234,-0.010852,0.0062648,0.015467,0.0040102,-0.016543,0.0032844,-0.0068658,-0.0101,-0.0028454,-0.0084847,-0.012345,-30.613,20.685,-33.241,-71.614,53.678,9.9804,-9.3901,-12.441,0.00060461,0.0043952
265,5.3,0.096046,-0.067877,-0.082499,-0.10846,-0.16407,-0.15565,-0.051771,0.065388,-0.069744,-0.14193,-0.0025936,-0.0036708,-0.007963,-0.0053634,0.0079086,0.019937,-0.0017462,0.0012108,0.0019877,-0.010007,9.918e-05,-0.013623,-0.0082516,-35.478,25.383,-37.729,-79.136,59.82,12.158,-9.7364,-5.9857,-9.1496e-05,0.0036667
266,5.32,0.13644,-0.084986,-0.14383,-0.17357,-0.15504,-0.14865,-0.06623,0.079721,-0.084861,-0.15463,-0.003338,-0.0033772,-0.0021909,-0.011312,-0.001251,0.027673,0.022281,-0.0060382,-0.0011522,-0.010939,-0.0065307,-0.017815,-0.0091505,-40.583,27.42,-42.283,-85.49,60.869,14.881,-10.366,-4.3659,-0.0033234,0.0003743
267,5.34,0.096575,-0.080946,-0.18315,-0.23487,-0.15999,-0.11608,-0.048569,0.023465,-0.078522,-0.18329,-0.00089288,-0.0035224,-0.0025639,-0.01232,-0.009711,0.027896,0.053025,-0.0052371,0.00065876,-0.010424,-0.0059612,-0.010188,-0.011514,-44.349,26.728,-45.221,-90.652,58.567,15.847,-10.431,0.13729,-0.0033789,-0.00034823
268,5.36,0.031481,-0.050292,-0.18415,-0.26886,-0.18822,-0.060579,-0.032735,-0.045783,-0.048699,-0.22858,0.0025993,-0.007247,-0.0028552,-0.011457,-0.01438,0.03391,0.070051,0.00044659,0.012984,-0.0070976,0.0026684,-0.0038616,-0.011109,-44.1,25.457,-44.292,-92.325,57.288,17.598,-8.3931,0.14365,0.00085185,0.0025354
269,5.38,-0.026674,-0.013222,-0.13535,-0.27487,-0.20319,-0.039009,-0.027957,-0.09952,-0.012962,-0.24468,0.0044113,-0.011786,-0.0018478,-0.010076,-0.0064364,0.045386,0.069533,0.0025897,0.014664,-0.0030661,0.00040491,-0.007982,-0.010337,-40.557,23.708,-39.206,-88.873,59.911,21.211,-6.6379,4.4662,0.0029236,0.003505
270,5.4,-0.051624,0.012215,-0.066964,-0.22749,-0.20298,-0.059835,-0.054493,-0.10332,0.011919,-0.22885,0.0050199,-0.0093478,-0.0080003,-0.0056695,0.011919,0.050066,0.060113,0.0053594,0.013635,0.0042511,0.0098616,0.0059629,0.0044818,-35.312,19.96,-32.624,-81.857,63.495,24.58,-5.5693,8.8308,0.0010771,0.0016167
271,5.42,-0.05665,0.028516,-0.02433,-0.11865,-0.18284,-0.11967,-0.094613,-0.075244,0.026907,-0.17215,0.0040774,-0.0010736,-0.018211,0.003043,0.033058,0.044977,0.045303,0.0030058,0.0087335,1.6263e-05,0.011335,0.013921,0.0038195,-29.638,14.549,-26.684,-73.167,66.444,26.363,-5.9651,10.545,-0.0015944,-0.00065802
272,5.44,-0.087371,0.0381,0.01088,-0.0094244,-0.12196,-0.20528,-0.12308,-0.063053,0.036446,-0.078161,0.0027268,0.0024343,-0.022896,0.015087,0.048727,0.036464,0.038146,-0.0035842,-0.004729,-0.010869,-0.0023233,-0.0049802,-0.01675,-24.766,7.726,-20.634,-63.377,76.83,28.078,-7.4065,16.788,-0.0015272,-0.0023238
273,5.46,-0.13918,0.038333,0.065503,0.061256,-0.053624,-0.231,-0.17038,-0.067512,0.038144,-0.010204,0.00063736,-0.00342,-0.010457,0.026594,0.051122,0.035013,0.037427,-0.0023984,-0.011923,-0.0086231,-0.0044807,-0.016039,-0.020238,-19.744,1.6467,-14.161,-53.943,82.16,31.613,-7.6638,19.194,0.00067189,-0.0018481
274,5.48,-0.20734,0.030643,0.10911,0.099593,-0.0095913,-0.17497,-0.21598,-0.12502,0.031642,0.018122,-0.0033104,-0.009656,0.011465,0.042479,0.040279,0.033117,0.039879,0.0011619,-0.0064509,-0.0019682,-0.0031668,-0.011009,-0.016918,-16.142,-2.2031,-7.636,-45.836,84.697,36.917,-8.331,29.217,0.0022399,-0.00035206
275,5.5,-0.3103,0.020084,0.11281,0.11413,0.019796,-0.094715,-0.20564,-0.25661,0.022194,0.030422,-0.0074997,-0.0033938,0.034768,0.052496,0.031469,0.020886,0.047689,0.0041538,0.0087224,0.011465,0.014173,0.020581,-0.0020708,-13.756,-3.4684,-3.8321,-39.558,90.068,43.014,-9.5056,36.26,0.0024121,0.00054045
276,5.52,-0.41077,0.014445,0.076069,0.1128,0.049735,-0.025812,-0.16945,-0.38647,0.017817,0.032486,-0.0087402,0.016332,0.053136,0.053741,0.02979,0.011965,0.055447,0.0060961,0.014189,0.022994,0.033617,0.041612,0.011953,-12.962,-3.9907,-3.4529,-35.626,94.415,45.287,-11.915,40.418,0.0016028,0.00017076
277,5.54,-0.42066,0.02223,0.025216,0.09094,0.085799,0.01855,-0.17102,-0.41477,0.024657,0.043274,-0.0086877,0.035048,0.062305,0.050483,0.031593,0.019833,0.046589,0.0036107,0.011839,0.020176,0.025085,0.026852,0.0051618,-13.358,-5.0147,-4.8239,-32.64,106.01,42.98,-14.61,41.807,-4.3999e-05,-0.0010127
278,5.56,-0.3327,0.044859,0.006456,0.04817,0.12087,0.0098629,-0.19585,-0.33509,0.044495,0.0675,-0.0050855,0.03615,0.064601,0.042364,0.038025,0.029217,0.024286,-9.7279e-05,0.013453,0.012984,0.0079947,0.011002,-0.0064241,-12.687,-4.532,-5.1637,-28.644,113.14,38.333,-15.3,36.61,-4.6901e-05,-0.0020784
279,5.58,-0.23124,0.073259,0.02298,0.028601,0.10913,-0.049811,-0.18493,-0.22818,0.070634,0.058047,0.0025009,0.020798,0.056479,0.040953,0.045287,0.027367,0.011019,-0.0029016,0.0044819,0.00060197,-0.0073198,0.0016139,-0.017204,-10.327,-2.1836,-3.3194,-24.744,109.68,33.213,-14.562,35.52,0.0035964,-0.0014417
280,5.6,-0.14529,0.095501,0.056694,0.04697,0.026198,-0.1037,-0.14314,-0.12689,0.092694,-0.012156,0.006018,0.0043111,0.035767,0.049357,0.04472,0.020385,0.012325,-0.00019777,-0.0002027,-0.0029558,-0.00095524,0.0050485,-0.0089983,-6.8362,-0.092001,-1.5497,-20.512,105.85,27.476,-12.827,28.018,0.004167,-0.0011943
281,5.62,-0.076242,0.1089,0.11055,0.059568,-0.077077,-0.12897,-0.093592,-0.037694,0.10725,-0.10112,0.0070198,-0.0037918,0.0098631,0.056475,0.038948,0.015477,0.024774,0.0016975,0.0061729,0.0038545,0.015163,0.010326,0.0079258,-4.5819,0.54649,-0.71098,-15.584,103.47,20.743,-12.112,23.432,-0.00023199,-0.0040822
282,5.64,-0.037818,0.11429,0.16069,0.040406,-0.13785,-0.14333,-0.037441,0.017658,0.11398,-0.14836,0.007894,-0.0069257,-0.0020572,0.044368,0.032052,0.018048,0.033951,-0.0044397,-0.0031788,-0.0060193,0.0046652,-0.0049997,-0.0042496,-4.1763,1.6349,-2.5064,-12.938,100.65,13.509,-13.08,17.451,-0.0026518,-0.006697
283,5.66,0.0050003,0.10704,0.1585,0.0096344,-0.15848,-0.12974,-0.0054553,0.056634,0.10769,-0.15845,0.0070528,-0.0045982,-0.001806,0.019383,0.02419,0.025685,0.0376,-0.0080946,-0.016372,-0.019323,-0.01749,-0.01899,-0.022298,-4.5838,4.3521,-5.3233,-12.731,93.261,7.7942,-14.189,11.501,-0.00078884,-0.0060747
