,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
1248,24.96,-0.0084769,-0.012979,-0.0016724,0.016374,0.015885,0.0061463,0.0079534,-0.003117,-0.013781,0.0193,0.0020701,0.006542,-0.0030106,-0.0016957,-0.0021804,-0.006629,-0.0057628,-0.00017765,-0.00042552,0.00033695,0.00067292,0.0010752,-0.00024292,1.8705,-1.711,1.5918,3.994,0.21795,-0.86669,-1.083,-0.38631,0.00059933,0.00056789
1249,24.98,0.006336,-0.003216,0.0021889,0.016898,0.016891,-0.0022795,-0.0011758,0.01276,-0.0034368,0.022366,0.00054057,0.0055042,0.0077958,0.0008852,-0.0041769,-0.0058191,-0.0051063,0.00097066,-0.00037823,-0.00061789,-0.0022797,-0.0022004,-0.0018166,2.7984,-0.4694,3.2192,5.0111,2.5096,0.78547,-0.22321,1.1267,0.0018709,0.0017641
1250,25.0,0.014023,0.0055282,0.0084443,0.01438,0.011466,-0.0033889,-0.0046692,0.019717,0.0057693,0.015023,-0.0021045,0.0053346,0.015437,0.0035563,-0.0049896,-0.0054994,-0.004268,-0.00010037,0.00016033,0.0012257,0.001085,0.00024509,0.0027795,2.661,-0.35684,2.4093,4.8636,3.3468,1.4078,-1.114,1.8356,0.00027778,0.00012473
1251,25.02,0.0041614,0.0095788,0.014069,0.010402,0.0024092,-0.0030733,0.0048844,0.0086562,0.0098471,0.0028575,-0.0030143,0.0055248,0.016606,0.0070802,-0.0039588,-0.0058339,-0.0037969,-0.0010441,0.00017187,0.0017347,0.0025431,0.0016372,0.0019156,1.8564,-1.0744,1.0452,3.8313,3.1458,0.71217,-2.4389,3.4979,-0.00085999,-0.0014318
1252,25.04,-0.0035302,0.0081523,0.013739,0.0068078,-0.0069113,0.0046618,0.011361,-0.0022812,0.0082362,-0.0095718,-0.0027687,0.005259,0.011576,0.010271,0.00089087,-0.0050135,-0.0044607,-0.00058108,-0.00045237,-0.0011251,-0.00096585,-0.0015037,-0.003313,1.4866,-0.90072,-0.043582,2.9937,3.1151,0.0149,-3.0365,1.3187,0.00054141,-0.00044225
1253,25.06,0.0020934,0.0051157,0.0088484,-0.00010312,-0.0068782,0.010928,0.0072673,-0.0018103,0.0054456,-0.010655,-0.00070033,0.0031298,0.0067154,0.011862,0.0062404,-0.0012289,-0.0060832,0.00089265,0.00095529,-0.0010401,-0.0015667,-0.0015906,-0.00020811,1.3359,0.46744,0.64315,2.2976,3.4815,1.1837,-2.3627,4.5206,0.0017095,0.00070467
1254,25.08,0.0090408,0.0048055,0.00075575,-0.0077606,0.0027871,0.0049406,0.0019694,0.0031457,0.0050792,-0.0012642,0.0013467,-0.001797,0.0042398,0.010229,0.009846,0.0031754,-0.0069296,0.00075758,0.0022685,0.0011673,0.0012013,0.0016143,0.0043979,1.745,2.675,1.2462,1.4837,4.5978,2.1134,-0.81373,3.419,0.00079101,0.0004488
1255,25.1,0.011737,0.0075549,-0.010409,-0.0080528,0.0083222,-0.0021978,-0.00068066,0.0075949,0.0085583,0.0045588,0.0027289,-0.0036034,0.00060771,0.0082505,0.011811,0.0057243,-0.0033001,0.00046352,0.0015074,0.001495,0.0033055,0.0037637,0.0020389,1.5729,2.8406,0.77859,1.155,5.4738,1.3266,-1.0291,4.691,-0.00035,-0.00022411
1256,25.12,0.00959,0.012438,-0.0097256,-0.0039625,0.0034773,-0.0017214,-0.0010955,0.0070819,0.012999,0.0015283,0.0029883,-0.0014531,-0.002782,0.005978,0.010176,0.0074741,0.0042647,-0.0011146,-0.0015223,-0.0021109,-0.0020303,-0.0014299,-0.003373,1.4577,1.3286,0.68204,1.1352,5.2358,0.40722,-2.044,4.6927,-0.001378,-0.0013689
1257,25.14,0.00098399,0.015132,0.0091523,-0.0024638,-0.0027056,0.0013075,0.0022179,0.0010123,0.014613,-0.0034112,0.0013868,0.0013162,-0.0036339,0.0024585,0.0065251,0.010782,0.014601,-0.0027113,-0.003029,-0.0039114,-0.0059346,-0.0051875,-0.0037046,1.8451,0.351,0.51142,1.3346,5.1189,-0.55421,-2.4977,3.1811,-0.00063292,-0.0015466
1258,25.16,-0.0069771,0.013146,0.025574,0.0019694,-0.0093491,0.0023899,0.0038238,-0.0041488,0.012795,-0.0070417,-0.00060145,0.0010224,-0.0009054,-0.0022713,0.0035551,0.013745,0.021625,-8.1874e-05,-0.00080987,-0.00091846,-0.0026427,-0.0016732,-0.0018564,2.5732,1.1388,2.0708,2.2958,6.2109,0.4962,-1.8264,7.3183,0.0011408,-0.00040929
1259,25.18,-0.005568,0.0075891,0.023456,0.01256,-0.011207,-0.000205,0.00057838,-0.0033707,0.0074796,-0.0050799,-0.0017634,-0.00046212,0.0016029,-0.004429,0.0010672,0.015341,0.024694,0.0025763,0.0020295,0.0029283,0.0041882,0.0049745,0.0014179,3.1602,2.7231,3.2052,2.8566,8.0907,1.8229,-1.0755,5.9087,0.0014156,0.00087631
1260,25.2,-0.00035493,0.0015311,0.0098603,0.020088,0.00040072,-0.0089015,-0.0030249,-0.00047945,0.0018137,0.0064304,-0.004169,0.001692,0.00029174,-0.0031303,0.0023217,0.01562,0.026801,0.0015541,0.0021054,0.0044206,0.007157,0.0067053,0.0055777,2.8141,3.0852,2.5096,2.3043,8.6105,1.539,-1.1543,8.4414,0.0013864,0.0010252
1261,25.22,0.0033788,-0.00152,-0.0013739,0.015669,0.015939,-0.011954,-0.0076683,0.0020601,-0.0013856,0.018362,-0.0067923,0.00037419,-0.0023486,-0.00030006,0.007902,0.015301,0.025325,3.1999e-05,-0.00022547,0.0017211,0.00041241,0.00024059,0.001641,2.1046,2.1898,1.2771,1.5219,7.3963,0.59194,-1.9459,6.536,0.0010545,0.00057272
1262,25.24,0.0036073,-0.0016319,-0.0065132,0.0067947,0.01985,-0.00090138,-0.01341,0.00083089,-0.0013297,0.018809,-0.0050478,-0.0065549,-0.0035723,0.003031,0.012086,0.015531,0.018424,-0.00048811,-0.0022693,-0.0028224,-0.0069918,-0.0060486,-0.0069764,1.332,0.95376,0.27563,0.60793,6.1075,-0.44283,-2.734,4.8122,0.00038875,0.0003837
1263,25.26,-0.0084949,-0.0027297,-0.0036319,-0.00021455,0.013077,0.010668,-0.0068209,-0.013128,-0.0025394,0.0095449,-0.00081122,-0.010768,-0.0042595,0.0075986,0.014212,0.015804,0.01128,-0.00073342,-0.0020076,-0.0030808,-0.0040182,-0.0022335,-0.0050994,1.8201,1.8142,1.0251,0.85492,7.1205,0.96254,-2.2613,8.2155,-0.00029745,-0.00032369
1264,25.28,-0.020728,-0.0060883,0.00024749,-0.0033346,0.0029717,0.015249,0.0064161,-0.02675,-0.0062398,-0.00096791,0.0032671,-0.0078334,-0.0039166,0.013077,0.016006,0.014509,0.0087179,6.2323e-05,0.00079432,0.00097082,0.0040241,0.0051667,0.0045,2.5076,3.6332,1.5343,1.6832,10.147,2.89,-1.6467,7.3502,-0.0003053,-4.3432e-05
1265,25.3,-0.013877,-0.009274,-0.0040735,-0.0025457,-0.0039998,0.013381,0.0063359,-0.018593,-0.010579,-0.0052875,0.0053378,0.00012405,-6.0718e-05,0.013958,0.018153,0.011825,0.0082647,0.0028775,0.003662,0.0037628,0.0040783,0.0053461,0.0056796,2.6397,4.5519,1.0905,1.7754,11.602,3.3385,-2.1997,10.885,0.0014148,0.0020728
1266,25.32,0.005788,-0.014732,-0.010082,-0.0046244,-0.00029273,0.00094811,-0.0016709,0.0044156,-0.016631,0.0011414,0.0040926,0.0087073,0.0075878,0.01148,0.016546,0.01014,0.0077617,0.003181,0.0034439,0.002931,2.8962e-05,0.0014125,0.00092292,1.7188,4.6206,-0.60258,0.6348,11.095,2.7536,-3.5815,8.3425,0.0015442,0.0023902
1267,25.34,0.02228,-0.01994,-0.016635,-0.0053314,0.0029885,-0.014008,-0.0057198,0.022565,-0.020818,0.0054314,-0.0010736,0.012979,0.017382,0.0094719,0.0084629,0.010786,0.0075039,-0.0014318,-0.00047104,-0.0015972,-0.002527,-0.0022169,-0.0022427,0.43958,4.3622,-2.7455,-1.3315,10.229,1.717,-4.5925,7.9391,-0.00099296,0.00059947
1268,25.36,0.023519,-0.019422,-0.024951,-0.0044925,-0.0046438,-0.017588,-0.0010795,0.025036,-0.019773,-0.0022938,-0.0061911,0.010474,0.024608,0.0092553,0.0025001,0.0091325,0.01001,-0.0033853,-0.0026863,-0.0042188,-0.0032958,-0.0043932,-0.0034534,0.38203,4.9336,-2.3685,-1.8503,9.3871,1.794,-4.212,8.4838,-0.0014684,-0.00061481
1269,25.38,0.011631,-0.013152,-0.020839,-0.013433,-0.016941,-0.0081115,0.0067123,0.015443,-0.013169,-0.014259,-0.0064236,0.0057264,0.023704,0.013587,0.0025607,0.0049148,0.013823,-0.00064333,0.00030354,-0.0027063,-0.0025879,-0.003204,-0.0031477,0.81681,5.917,-0.88431,-1.3975,8.9247,3.1092,-2.1158,6.5445,0.00082276,0.00029367
1270,25.4,0.0016322,-0.0027233,-0.00642,-0.029568,-0.023686,0.0037977,0.010782,0.0049129,-0.0023688,-0.020141,-0.0057378,0.0031542,0.014065,0.019048,0.0061839,0.0034378,0.012396,0.0009345,0.0027547,-0.00068484,-0.00072081,-1.1532e-05,-0.00038223,0.71798,5.5543,-0.83972,-1.6677,7.0653,3.1402,-0.8692,8.631,0.0021017,0.0012473
1271,25.42,-0.00034449,0.0087432,0.00013025,-0.035381,-0.023859,0.007314,0.0094179,-0.00041184,0.0087326,-0.021406,-0.0050473,-0.001204,0.004866,0.017514,0.01249,0.0064205,0.0058016,-0.00029352,0.0012099,-0.00023294,0.00059767,0.0018717,0.0022508,-0.24051,3.8205,-1.7796,-2.8364,3.4789,1.4693,-1.3872,3.7975,0.0010488,2.7289e-05
1272,25.44,0.0054136,0.017524,-0.004543,-0.025316,-0.020031,-0.00016602,0.0045859,0.0019883,0.017472,-0.019738,-0.0027279,-0.0093199,-0.00052679,0.0094112,0.018395,0.010798,-0.0025239,0.0003588,0.00058496,-0.00013019,0.0004651,0.00082677,0.0015217,-0.74614,1.7743,-1.7674,-3.1715,0.64553,0.05828,-1.3484,3.4164,2.1596e-05,-0.00085121
1273,25.46,0.011952,0.021268,-0.0019439,-0.010404,-0.011223,-0.012174,-0.0010651,0.0066073,0.020737,-0.013064,0.0013587,-0.011295,-0.0067989,0.0049896,0.017576,0.014423,-0.0051705,0.0018963,0.0017877,-2.3381e-05,5.4753e-05,0.00013706,-0.00031346,0.17785,0.60681,-0.32976,-1.332,-0.18174,0.18191,-0.96404,2.4919,0.00058234,0.00045191
1274,25.48,0.012785,0.017482,0.014235,0.0034143,-0.0041502,-0.01671,-0.0086413,0.0068931,0.016768,-0.0082414,0.0048657,-0.0052918,-0.012842,0.0034113,0.011028,0.012222,0.003618,0.00037413,-0.00029184,-0.0019336,-0.0018116,-0.0012946,-0.0012922,1.8995,0.84277,1.9538,1.0429,0.8252,1.7673,0.55135,2.8588,0.00063211,0.00057873
1275,25.5,0.0014255,0.011104,0.026145,0.019114,-0.0034215,-0.013146,-0.012461,-0.0021026,0.011531,-0.0064361,0.0048865,0.0012759,-0.012382,-0.00046124,0.0038177,0.0062379,0.018643,5.7787e-05,-0.0019712,-0.0012142,0.00058327,0.00045311,-0.00039782,2.515,0.15794,3.3949,2.3111,1.5269,2.1848,1.2333,5.5863,0.00018567,-0.00066807
1276,25.52,-0.017144,0.0091753,0.027282,0.030333,0.0016342,-0.0087039,-0.011106,-0.01741,0.010562,0.0012886,0.0022606,0.0039886,-0.0036972,-0.0072471,-0.0042377,0.0056296,0.027443,0.00043316,-2.1126e-05,0.0021497,0.0033871,0.0025922,-0.0002898,1.9959,-1.5119,2.4316,1.8622,0.43929,1.5817,-0.027485,1.6755,-0.00022583,-0.00081315
1277,25.54,-0.030196,0.011004,0.022988,0.032255,0.013628,-0.0032749,-0.013183,-0.029583,0.012941,0.01575,-0.0014211,0.0032669,0.0054499,-0.014646,-0.011031,0.0096393,0.024484,-0.0009018,0.000222,0.0029506,0.0024971,0.00091497,-0.0018734,1.199,-2.6964,0.85906,0.8561,-1.4709,0.4465,-0.4759,2.259,-0.00074755,-0.0015896
1278,25.56,-0.034099,0.012625,0.017071,0.026147,0.0272,0.0046996,-0.020067,-0.033117,0.01348,0.030487,-0.0040655,0.0028928,0.0068727,-0.014985,-0.010733,0.0098509,0.017017,-0.0013108,-0.002017,0.0016908,-0.00070903,-0.00015058,-0.0019006,0.47916,-2.7636,1.3303,0.96569,-2.5094,0.23869,-0.22375,-0.43287,-4.5505e-05,-0.0012113
1279,25.58,-0.03402,0.014856,0.011919,0.019255,0.033793,0.010479,-0.023202,-0.033056,0.01407,0.036726,-0.0037857,0.0026245,0.00031794,-0.008273,-0.0024567,0.0026209,0.010401,0.0011665,0.00010937,0.0021505,9.4565e-05,0.0017548,0.0001397,1.3615,-1.8457,2.3139,1.8043,-3.072,1.3926,1.4521,-0.31613,0.0014641,0.00067794
1280,25.6,-0.036586,0.021506,0.01006,0.017978,0.029112,0.0095859,-0.014344,-0.035102,0.020712,0.032082,-0.0035922,-0.00040797,-0.0077944,0.0014633,0.0056165,-0.0045429,0.0010341,0.0032757,0.0035899,0.0042156,0.0055085,0.0063496,0.0034329,2.232,-2.223,3.2773,2.717,-3.8739,1.1511,2.4512,-0.22257,0.0024119,0.00082382
1281,25.62,-0.030595,0.028873,0.018793,0.017837,0.017343,0.0070086,-0.0051447,-0.028927,0.028738,0.018575,-0.0050941,-0.008931,-0.0098224,0.0094601,0.0075794,-0.0048109,-0.012763,0.00071005,0.00088592,0.0031232,0.0057136,0.00557,0.0043274,1.9474,-3.9249,3.0975,3.7482,-4.7819,-0.62621,1.6713,-4.4011,0.0010448,-0.0014168
1282,25.64,-0.010135,0.032612,0.034786,0.016927,0.0046455,0.0041161,-0.003728,-0.0091359,0.032978,0.0046347,-0.0044821,-0.019032,-0.0047943,0.0098587,0.0075683,-0.0037215,-0.024573,-0.001344,-0.0020676,-0.00039815,-0.00094575,-0.0002862,0.0014153,1.4301,-5.4507,1.4641,4.4993,-4.8566,-2.5007,0.38304,-3.5577,-0.000442,-0.0021633
1283,25.66,0.010575,0.030587,0.042215,0.018068,-0.0028415,-0.0040335,-0.00016631,0.010812,0.031138,-0.0043694,-0.00067508,-0.017324,-0.0022077,0.0075748,0.0064908,-0.0078545,-0.026547,-0.00030965,-0.0019249,-0.0024172,-0.0044534,-0.0034926,-0.0025317,1.2085,-5.2287,1.9792,5.3159,-2.9668,-2.4653,-0.26331,-5.5818,0.001046,-0.000158
1284,25.68,0.024151,0.018081,0.033601,0.021581,-0.0059062,-0.012561,0.0068521,0.02355,0.018303,-0.0093816,0.0026906,-0.0019652,-0.0037911,0.0067723,-0.0003822,-0.012957,-0.020446,-0.00012071,-0.0011804,-0.0024292,-0.002234,-0.0031129,-0.0015369,2.1518,-3.0532,2.5329,6.1302,-0.4131,-1.0399,0.21602,-2.715,0.0010184,1.8666e-05
1285,25.7,0.031054,-0.0027061,0.01299,0.023077,-0.0060205,-0.012215,0.011027,0.029656,-0.0028166,-0.010012,0.0045329,0.014405,-6.6969e-05,0.0015345,-0.0097865,-0.014848,-0.012172,-0.00031729,0.00032932,0.0010656,0.0047456,0.0017319,0.0058173,2.2141,-1.0598,1.9996,5.4699,0.98647,-0.61052,0.1525,-2.8962,-9.3364e-05,0.00016302
1286,25.72,0.031115,-0.023486,-0.0089775,0.012357,0.00085662,-0.0016512,0.01224,0.029561,-0.024318,-0.0018226,0.0057314,0.019899,0.010601,-0.010914,-0.016759,-0.013306,-0.0065692,-8.1108e-05,0.0016767,0.0029767,0.0042299,0.002591,0.0049921,0.56656,-0.68551,-0.13384,3.3768,-0.52473,-2.2038,-0.2533,-5.6029,-0.00045513,0.0011082
1287,25.74,0.022203,-0.036764,-0.030571,-0.0098763,0.011433,0.013569,0.015507,0.022307,-0.037235,0.010891,0.0036553,0.015935,0.018848,-0.01998,-0.021539,-0.0099846,-0.0060116,-0.0019004,-0.00030724,-2.8575e-05,-0.0039422,-0.0042324,-0.0042232,-1.5084,-0.74451,-3.2313,0.96642,-3.5344,-4.1951,-0.99133,-6.0547,-0.0019064,0.00033006
1288,25.76,0.0099473,-0.034503,-0.050135,-0.03029,0.017086,0.029712,0.020581,0.011806,-0.034218,0.016603,0.00099658,0.011931,0.013777,-0.017745,-0.022735,-0.0098531,-0.0055643,-0.0027835,-0.0024347,-0.0030062,-0.0066852,-0.006752,-0.0054004,-2.4725,-0.31076,-3.7348,-0.90476,-6.4278,-5.5755,-0.51182,-10.908,-0.0017622,0.000196
1289,25.78,0.0044817,-0.018325,-0.053732,-0.045417,0.013708,0.040434,0.025219,0.0064113,-0.018559,0.013607,-0.00061737,0.0053691,-0.0014538,-0.010447,-0.01712,-0.014462,-0.006121,-0.00048162,-0.00075805,-0.0021681,-0.0026682,-0.0026388,-0.00056682,-1.4888,-0.261,-2.0471,-0.89095,-9.2873,-5.8982,1.8612,-9.18,-0.00043765,0.000106
1290,25.8,0.010616,0.00036746,-0.034844,-0.051472,0.0017498,0.038796,0.028347,0.011072,0.00085435,0.0032431,-0.0022542,-0.0072453,-0.014173,-0.0031411,-0.0079858,-0.01676,-0.012833,0.0015705,0.0028607,0.001533,0.0022636,0.0034266,0.003678,-0.081029,-1.2155,0.20177,1.4979,-10.776,-6.3135,3.3464,-11.424,-0.00083953,-0.00086883
1291,25.82,0.025438,0.014724,-0.0046472,-0.03485,-0.014221,0.023241,0.031282,0.02687,0.016226,-0.011263,-0.001721,-0.019453,-0.019938,-0.0024912,0.00010701,-0.013407,-0.023928,4.5394e-05,0.0014661,0.0015453,0.0027947,0.0039685,0.0057085,0.75649,-3.5936,1.4314,3.9927,-11.454,-7.7773,3.1203,-12.515,-0.0027516,-0.0022466
1292,25.84,0.041594,0.021963,0.021432,-0.0034905,-0.025137,0.0001006,0.031853,0.046706,0.022832,-0.022187,0.0023359,-0.023566,-0.021965,-0.0070492,0.0018766,-0.007513,-0.032067,-0.0026901,-0.0062992,-0.0048872,-0.0052237,-0.0056456,-0.0018295,1.5543,-6.2049,2.0117,6.579,-11.05,-8.0635,1.6016,-11.203,-0.0024653,-0.0021924
1293,25.86,0.054816,0.02025,0.037624,0.021493,-0.022775,-0.018714,0.02423,0.062325,0.020624,-0.020931,0.0070852,-0.014285,-0.023223,-0.010082,-0.0022131,-0.0068334,-0.028551,-0.0018231,-0.007391,-0.0082043,-0.011026,-0.013019,-0.0084196,2.4443,-7.4178,3.1427,9.0404,-9.449,-6.7947,0.63813,-11.605,0.00066622,-0.00019834
1294,25.88,0.056126,0.012054,0.041416,0.035669,-0.0089868,-0.023836,0.01313,0.060857,0.011785,-0.008553,0.0083066,0.0016632,-0.018219,-0.013273,-0.010109,-0.012999,-0.013432,0.00048154,-0.0015992,-0.0027222,-0.0029394,-0.0054104,-0.0020728,3.1276,-6.4985,4.8608,9.8849,-6.1608,-4.1431,0.71534,-5.2567,0.0020872,0.0013481
1295,25.9,0.036041,0.0019567,0.030041,0.039881,0.010124,-0.011162,0.0075852,0.03471,0.00074206,0.0066968,0.0066698,0.014029,-0.0051311,-0.01843,-0.021569,-0.01606,0.0012129,0.0020612,0.0029368,0.0067076,0.010096,0.0089728,0.010863,4.0904,-5.0598,5.6344,10.402,-2.5958,-1.7466,1.168,-5.1943,0.0015514,0.0017181
1296,25.92,0.0023533,-0.0070012,0.0080274,0.034045,0.027935,0.016433,0.0059573,-0.0025958,-0.0077743,0.021641,0.0023605,0.01731,0.0096801,-0.022692,-0.030829,-0.012243,0.0061348,0.001653,0.0035077,0.0089426,0.011369,0.010234,0.010971,3.3033,-5.1619,4.3701,9.1565,-2.3197,-1.9801,1.1275,-3.9352,-0.0005106,0.00037355
1297,25.94,-0.030634,-0.010335,-0.01072,0.019355,0.046376,0.043123,0.0057709,-0.035121,-0.010427,0.040337,-0.0021834,0.012698,0.016858,-0.021132,-0.029142,-0.0091485,0.0036641,-0.0020559,0.00015764,0.0024128,-0.0018323,-0.0018695,-0.0036231,1.4857,-5.8938,2.3735,6.9733,-4.2736,-3.5307,-0.27523,-5.1292,-0.0026194,-0.0010589
1298,25.96,-0.050378,-0.0059228,-0.019509,0.0042065,0.062152,0.055152,0.0030753,-0.050117,-0.0057748,0.056775,-0.0041296,0.0051941,0.010738,-0.014235,-0.017062,-0.011134,-0.0029083,-0.0052327,-0.0052892,-0.0041738,-0.010152,-0.0086097,-0.010489,1.2247,-6.1179,1.5651,6.1446,-5.986,-4.2833,-0.067987,-7.6684,-0.0029067,-0.0024635
1299,25.98,-0.044238,0.0042088,-0.015579,0.0011466,0.059911,0.051878,-0.0031343,-0.041105,0.0044272,0.057931,-0.0039073,-0.0035576,-0.003183,-0.0016187,-0.0027854,-0.014053,-0.015055,-0.0027566,-0.0047043,-0.0032692,-0.0071972,-0.0038724,-0.0046006,1.9151,-5.2633,3.3299,6.6111,-6.4103,-3.6767,1.432,-5.0157,-0.0013356,-0.002332
1300,26.0,-0.022516,0.014865,0.0025606,0.010863,0.03943,0.029691,-0.00062149,-0.018452,0.015454,0.042952,-0.0022207,-0.012977,-0.01381,0.010005,0.0082374,-0.013467,-0.030148,0.0032669,0.0043486,0.0057921,0.0072814,0.0091971,0.0088698,3.5996,-4.5401,5.4604,8.6953,-5.22,-2.7968,2.262,-6.7797,0.0010629,1.9211e-05
1301,26.02,-0.00058823,0.021592,0.028572,0.027199,0.012206,4.7593e-05,0.0093377,0.0077315,0.022442,0.016939,0.00050571,-0.018037,-0.016484,0.013372,0.014569,-0.011168,-0.037715,0.0052142,0.0063118,0.0095222,0.014116,0.014207,0.014862,4.2682,-5.3278,5.6884,10.152,-3.2057,-3.3139,1.7289,-3.4963,0.0016084,0.0012109
1302,26.04,0.026218,0.025708,0.05003,0.04197,-0.01223,-0.017088,0.013157,0.036682,0.02637,-0.0085974,0.0047266,-0.013795,-0.013084,0.010293,0.013767,-0.0093589,-0.032987,0.0008362,-0.0025909,0.00044251,0.00076528,0.00043674,0.003583,3.7005,-5.657,4.3049,10.388,-1.0083,-4.1078,-0.48783,-3.6175,0.00051457,0.00025316
1303,26.06,0.046088,0.028083,0.05521,0.039964,-0.02284,-0.02436,0.013729,0.054459,0.027938,-0.020338,0.0062376,-0.00033867,-0.0053286,0.0032559,0.0025751,-0.0074342,-0.018862,-0.0030396,-0.0069073,-0.0074688,-0.011177,-0.012023,-0.0081247,3.6884,-4.8258,2.8942,10.166,2.2024,-3.3724,-2.3196,-1.6823,0.00039918,-0.00069232
1304,26.08,0.046264,0.02788,0.043559,0.021722,-0.016639,-0.020879,0.015887,0.051054,0.027358,-0.019181,0.0036768,0.013769,0.0061118,-0.0048416,-0.012967,-0.0064328,0.0006207,-0.0027011,-0.0029951,-0.0047479,-0.0057033,-0.0086062,-0.0065053,3.4368,-2.3879,3.0857,9.0152,5.4618,-1.4684,-2.3477,2.5204,0.00038721,-0.0010029
1305,26.1,0.036509,0.025914,0.01723,0.0027484,-0.0049002,-0.0016095,0.015537,0.032947,0.025114,-0.012248,0.00060023,0.019347,0.019585,-0.013023,-0.023493,-0.0047894,0.016594,-0.0013843,0.00090039,9.6288e-05,0.0040303,0.00050772,0.0018632,3.3596,0.4767,3.2283,7.2415,7.5026,-0.45713,-1.2469,1.4265,-0.00021189,-0.0013289
1306,26.12,0.019182,0.020997,-0.0086742,-0.013534,0.0053577,0.022616,0.01515,0.0079024,0.020747,-0.0027188,-0.0015504,0.017428,0.022147,-0.015774,-0.024239,-0.0018303,0.022484,-0.00037366,0.0033928,0.0044874,0.0053061,0.0047928,0.0053709,3.0313,0.82109,2.326,5.9483,7.1611,-0.97517,-0.94581,3.5619,-8.7306e-05,-0.00070087
1307,26.14,-0.0022138,0.015329,-0.014908,-0.027022,0.017285,0.037775,0.017417,-0.010253,0.016225,0.0085662,-0.0023148,0.0097942,0.012285,-0.012265,-0.014654,0.0024527,0.018625,0.00096001,0.0043777,0.0054509,0.0011155,0.0030633,0.0022239,2.3954,-0.50512,1.4242,5.2394,4.9187,-3.0732,-1.4258,-0.63683,0.0010218,0.001024
1308,26.16,-0.011046,0.0085947,-0.010036,-0.022693,0.021814,0.039465,0.016551,-0.013606,0.0094891,0.016899,-0.0019896,-0.0019748,-0.0033779,-0.0051436,0.00054068,0.0053022,0.0074355,0.00070335,0.0005321,-0.0001023,-0.0037185,-0.0010019,-0.0026094,2.5066,-1.7236,1.7129,4.914,2.6372,-4.9753,-1.1035,-1.099,0.0011998,0.0012006
1309,26.18,-0.0046243,-0.0015066,-0.0036885,0.00094672,0.016492,0.027802,0.011375,-0.0038745,-0.00095355,0.019145,-0.0019692,-0.014515,-0.019309,0.0033349,0.015251,0.0062015,-0.0055187,-0.00037208,-0.0027796,-0.0029893,-0.0029286,-0.0005574,-9.8442e-05,3.2985,-1.595,3.4824,6.2585,2.4798,-4.7728,-0.094415,-1.0165,-0.00044557,-0.00047702
1310,26.2,0.0049055,-0.013763,0.0063471,0.024432,0.013378,0.0050646,0.0091905,0.013231,-0.01395,0.021511,-0.0017836,-0.023258,-0.027181,0.0088162,0.024671,0.0072888,-0.012872,0.00061816,-0.00060511,0.00052976,0.0028605,0.0042932,0.00627,4.5578,-0.56157,4.9836,7.5206,4.8419,-4.2663,0.9289,-1.1859,-0.0010169,0.00018604
1311,26.22,0.017213,-0.027006,0.0098334,0.038079,0.013438,-0.012083,0.0070295,0.028815,-0.027278,0.024385,-0.0018924,-0.023196,-0.025235,0.011243,0.02452,0.0082086,-0.01146,0.0020388,-0.0018919,0.00066836,0.00055807,0.0018726,0.0019095,4.8939,0.25246,4.3371,7.5071,7.495,-3.7391,0.19467,3.3815,0.000331,0.0017831
1312,26.24,0.024322,-0.036476,0.00077145,0.037915,0.01256,-0.010351,0.003203,0.033251,-0.036681,0.020966,-0.0026156,-0.013846,-0.013463,0.0075004,0.015101,0.008074,-0.0008604,-0.00032944,-0.0065095,-0.004417,-0.0069144,-0.0060155,-0.0054655,3.8093,0.69265,2.0029,5.9314,9.4226,-2.8833,-2.5597,2.307,0.00041449,0.0016335
1313,26.26,0.016691,-0.038361,-0.014243,0.017159,0.013836,0.0023923,0.006615,0.020191,-0.039379,0.015628,-0.0022221,0.00072253,0.0025904,0.00079911,0.00065641,0.0067788,0.017071,-0.00071987,-0.0024906,-0.0022031,-0.0041539,-0.0046096,-0.0027137,2.2908,2.1607,-0.24182,3.2276,10.506,-1.146,-4.465,6.5603,0.00062622,0.0018738
1314,26.28,0.007021,-0.033716,-0.032716,-0.011898,0.012939,0.019513,0.013127,7.5093e-05,-0.033974,0.0091487,-0.0013368,0.015608,0.017564,-0.0046018,-0.011169,0.0071325,0.028545,0.0014531,0.0050036,0.0047772,0.0051362,0.0050158,0.0042346,1.4464,4.4357,-1.097,1.5826,12.617,1.1948,-4.4882,7.7733,-0.00032848,0.00044468
1315,26.3,0.0024192,-0.024355,-0.045334,-0.035508,0.0078251,0.034031,0.015463,-0.010207,-0.02427,-0.0004371,0.00060625,0.024235,0.025036,-0.0058965,-0.013483,0.0087093,0.029896,-0.00039413,0.004416,0.0029753,0.0042828,0.005709,0.0033987,1.2306,6.469,-0.88772,0.59674,15.166,2.5521,-3.4658,8.7333,-0.0024696,-0.0008798
1316,26.32,0.0070975,-0.014911,-0.043275,-0.050375,0.0030608,0.032204,0.016657,-0.0049601,-0.015296,-0.0069382,0.0038083,0.0228,0.024202,-0.0033889,-0.0039142,0.009924,0.023006,-0.002765,0.00048726,-0.0027755,-0.0035908,-0.0017226,-0.0026241,0.76376,6.9689,-1.4927,-0.46521,14.82,2.4517,-3.157,9.8424,-0.0012569,0.00012093
